date,Chelsea Football Club,isPartial
2015-08-08 10:48:00,23,False
2015-08-08 10:56:00,8,False
2015-08-08 11:04:00,38,False
2015-08-08 11:12:00,48,False
2015-08-08 11:20:00,40,False
2015-08-08 11:28:00,36,False
2015-08-08 11:36:00,28,False
2015-08-08 11:44:00,35,False
2015-08-08 11:52:00,28,False
2015-08-08 12:00:00,35,False
2015-08-08 12:08:00,41,False
2015-08-08 12:16:00,51,False
2015-08-08 12:24:00,20,False
2015-08-08 12:32:00,33,False
2015-08-08 12:40:00,39,False
2015-08-08 12:48:00,33,False
2015-08-08 12:56:00,23,False
2015-08-08 13:04:00,36,False
2015-08-08 13:12:00,26,False
2015-08-08 13:20:00,10,False
2015-08-08 13:28:00,38,False
2015-08-08 13:36:00,37,False
2015-08-08 13:44:00,28,False
2015-08-08 13:52:00,40,False
2015-08-08 14:00:00,46,False
2015-08-08 14:08:00,37,False
2015-08-08 14:16:00,42,False
2015-08-08 14:24:00,36,False
2015-08-08 14:32:00,54,False
2015-08-08 14:40:00,24,False
2015-08-08 14:48:00,45,False
2015-08-08 14:56:00,54,False
2015-08-08 15:04:00,36,False
2015-08-08 15:12:00,24,False
2015-08-08 15:20:00,36,False
2015-08-08 15:28:00,57,False
2015-08-08 15:36:00,42,False
2015-08-08 15:44:00,42,False
2015-08-08 15:52:00,21,False
2015-08-08 16:00:00,57,False
2015-08-08 16:08:00,42,False
2015-08-08 16:16:00,49,False
2015-08-08 16:24:00,58,False
2015-08-08 16:32:00,77,False
2015-08-08 16:40:00,59,False
2015-08-08 16:48:00,93,False
2015-08-08 16:56:00,75,False
2015-08-08 17:04:00,84,False
2015-08-08 17:12:00,75,False
2015-08-08 17:20:00,88,False
2015-08-08 17:28:00,92,False
2015-08-08 17:36:00,74,False
2015-08-08 17:44:00,87,False
2015-08-08 17:52:00,100,False
2015-08-08 18:00:00,75,False
2015-08-08 18:08:00,79,False
2015-08-08 18:16:00,96,False
2015-08-08 18:24:00,79,False
2015-08-08 18:32:00,53,False
2015-08-08 18:40:00,43,False
2015-08-08 18:48:00,50,False
2015-08-08 18:56:00,51,False
2015-08-08 19:04:00,44,False
2015-08-08 19:12:00,41,False
2015-08-08 19:20:00,24,False
2015-08-08 19:28:00,41,False
2015-08-08 19:36:00,49,False
2015-08-08 19:44:00,35,False
2015-08-08 19:52:00,28,False
2015-08-08 20:00:00,49,False
2015-08-08 20:08:00,64,False
2015-08-08 20:16:00,61,False
2015-08-08 20:24:00,58,False
2015-08-08 20:32:00,33,False
2015-08-08 20:40:00,26,False
2015-08-08 20:48:00,26,False
2015-08-08 20:56:00,49,False
2015-08-08 21:04:00,23,False
2015-08-08 21:12:00,31,False
2015-08-08 21:20:00,31,False
2015-08-08 21:28:00,31,False
2015-08-08 21:36:00,8,False
2015-08-08 21:44:00,37,False
2015-08-08 21:52:00,12,False
2015-08-08 22:00:00,4,False
2015-08-08 22:08:00,30,False
2015-08-08 22:16:00,43,False
2015-08-08 22:24:00,22,False
2015-08-08 22:32:00,9,False
2015-08-08 22:40:00,31,False
2015-08-08 22:48:00,27,False
2015-08-08 22:56:00,14,False
2015-08-16 01:04:00,8,False
2015-08-16 01:12:00,8,False
2015-08-16 01:20:00,12,False
2015-08-16 01:28:00,29,False
2015-08-16 01:36:00,0,False
2015-08-16 01:44:00,4,False
2015-08-16 01:52:00,16,False
2015-08-16 02:00:00,8,False
2015-08-16 02:08:00,4,False
2015-08-16 02:16:00,12,False
2015-08-16 02:24:00,21,False
2015-08-16 02:32:00,8,False
2015-08-16 02:40:00,21,False
2015-08-16 02:48:00,8,False
2015-08-16 02:56:00,8,False
2015-08-16 03:04:00,13,False
2015-08-16 03:12:00,8,False
2015-08-16 03:20:00,0,False
2015-08-16 03:28:00,4,False
2015-08-16 03:36:00,17,False
2015-08-16 03:44:00,9,False
2015-08-16 03:52:00,26,False
2015-08-16 04:00:00,17,False
2015-08-16 04:08:00,4,False
2015-08-16 04:16:00,22,False
2015-08-16 04:24:00,22,False
2015-08-16 04:32:00,9,False
2015-08-16 04:40:00,17,False
2015-08-16 04:48:00,26,False
2015-08-16 04:56:00,17,False
2015-08-16 05:04:00,9,False
2015-08-16 05:12:00,8,False
2015-08-16 05:20:00,21,False
2015-08-16 05:28:00,8,False
2015-08-16 05:36:00,8,False
2015-08-16 05:44:00,8,False
2015-08-16 05:52:00,12,False
2015-08-16 06:00:00,12,False
2015-08-16 06:08:00,20,False
2015-08-16 06:16:00,28,False
2015-08-16 06:24:00,8,False
2015-08-16 06:32:00,16,False
2015-08-16 06:40:00,8,False
2015-08-16 06:48:00,11,False
2015-08-16 06:56:00,26,False
2015-08-16 07:04:00,26,False
2015-08-16 07:12:00,22,False
2015-08-16 07:20:00,25,False
2015-08-16 07:28:00,29,False
2015-08-16 07:36:00,14,False
2015-08-16 07:44:00,25,False
2015-08-16 07:52:00,17,False
2015-08-16 08:00:00,28,False
2015-08-16 08:08:00,14,False
2015-08-16 08:16:00,10,False
2015-08-16 08:24:00,27,False
2015-08-16 08:32:00,7,False
2015-08-16 08:40:00,23,False
2015-08-16 08:48:00,36,False
2015-08-16 08:56:00,16,False
2015-08-16 09:04:00,26,False
2015-08-16 09:12:00,19,False
2015-08-16 09:20:00,35,False
2015-08-16 09:28:00,29,False
2015-08-16 09:36:00,10,False
2015-08-16 09:44:00,26,False
2015-08-16 09:52:00,6,False
2015-08-16 10:00:00,26,False
2015-08-16 10:08:00,19,False
2015-08-16 10:16:00,16,False
2015-08-16 10:24:00,25,False
2015-08-16 10:32:00,28,False
2015-08-16 10:40:00,22,False
2015-08-16 10:48:00,28,False
2015-08-16 10:56:00,12,False
2015-08-16 11:04:00,18,False
2015-08-16 11:12:00,18,False
2015-08-16 11:20:00,32,False
2015-08-16 11:28:00,41,False
2015-08-16 11:36:00,29,False
2015-08-16 11:44:00,20,False
2015-08-16 11:52:00,6,False
2015-08-16 12:00:00,26,False
2015-08-16 12:08:00,25,False
2015-08-16 12:16:00,25,False
2015-08-16 12:24:00,22,False
2015-08-16 12:32:00,33,False
2015-08-16 12:40:00,35,False
2015-08-16 12:48:00,34,False
2015-08-16 12:56:00,34,False
2015-08-16 13:04:00,16,False
2015-08-16 13:12:00,18,False
2015-08-16 13:20:00,35,False
2015-08-16 13:28:00,23,False
2015-08-16 13:36:00,23,False
2015-08-16 13:44:00,20,False
2015-08-16 13:52:00,30,False
2015-08-16 14:00:00,39,False
2015-08-16 14:08:00,24,False
2015-08-16 14:16:00,22,False
2015-08-16 14:24:00,29,False
2015-08-16 14:32:00,29,False
2015-08-16 14:40:00,26,False
2015-08-16 14:48:00,26,False
2015-08-16 14:56:00,50,False
2015-08-16 15:04:00,64,False
2015-08-16 15:12:00,78,False
2015-08-16 15:20:00,55,False
2015-08-16 15:28:00,40,False
2015-08-16 15:36:00,48,False
2015-08-16 15:44:00,90,False
2015-08-16 15:52:00,66,False
2015-08-16 16:00:00,54,False
2015-08-16 16:08:00,48,False
2015-08-16 16:16:00,34,False
2015-08-16 16:24:00,62,False
2015-08-16 16:32:00,65,False
2015-08-16 16:40:00,58,False
2015-08-16 16:48:00,74,False
2015-08-16 16:56:00,100,False
2015-08-16 17:04:00,75,False
2015-08-16 17:12:00,58,False
2015-08-16 17:20:00,58,False
2015-08-16 17:28:00,53,False
2015-08-16 17:36:00,58,False
2015-08-16 17:44:00,54,False
2015-08-16 17:52:00,59,False
2015-08-16 18:00:00,47,False
2015-08-16 18:08:00,47,False
2015-08-16 18:16:00,42,False
2015-08-16 18:24:00,45,False
2015-08-16 18:32:00,40,False
2015-08-16 18:40:00,45,False
2015-08-16 18:48:00,25,False
2015-08-16 18:56:00,25,False
2015-08-16 19:04:00,36,False
2015-08-16 19:12:00,31,False
2015-08-16 19:20:00,28,False
2015-08-16 19:28:00,29,False
2015-08-16 19:36:00,21,False
2015-08-16 19:44:00,34,False
2015-08-16 19:52:00,34,False
2015-08-16 20:00:00,29,False
2015-08-16 20:08:00,45,False
2015-08-16 20:16:00,38,False
2015-08-16 20:24:00,44,False
2015-08-16 20:32:00,28,False
2015-08-16 20:40:00,20,False
2015-08-16 20:48:00,37,False
2015-08-16 20:56:00,26,False
2015-08-16 21:04:00,35,False
2015-08-16 21:12:00,30,False
2015-08-16 21:20:00,21,False
2015-08-16 21:28:00,43,False
2015-08-16 21:36:00,38,False
2015-08-16 21:44:00,22,False
2015-08-16 21:52:00,42,False
2015-08-16 22:00:00,33,False
2015-08-16 22:08:00,20,False
2015-08-16 22:16:00,17,False
2015-08-16 22:24:00,35,False
2015-08-16 22:32:00,28,False
2015-08-16 22:40:00,39,False
2015-08-16 22:48:00,11,False
2015-08-16 22:56:00,7,False
2015-08-23 01:04:00,25,False
2015-08-23 01:12:00,15,False
2015-08-23 01:20:00,15,False
2015-08-23 01:28:00,25,False
2015-08-23 01:36:00,20,False
2015-08-23 01:44:00,20,False
2015-08-23 01:52:00,15,False
2015-08-23 02:00:00,5,False
2015-08-23 02:08:00,15,False
2015-08-23 02:16:00,15,False
2015-08-23 02:24:00,5,False
2015-08-23 02:32:00,10,False
2015-08-23 02:40:00,5,False
2015-08-23 02:48:00,5,False
2015-08-23 02:56:00,15,False
2015-08-23 03:04:00,10,False
2015-08-23 03:12:00,5,False
2015-08-23 03:20:00,21,False
2015-08-23 03:28:00,5,False
2015-08-23 03:36:00,16,False
2015-08-23 03:44:00,26,False
2015-08-23 03:52:00,0,False
2015-08-23 04:00:00,16,False
2015-08-23 04:08:00,38,False
2015-08-23 04:16:00,16,False
2015-08-23 04:24:00,22,False
2015-08-23 04:32:00,16,False
2015-08-23 04:40:00,38,False
2015-08-23 04:48:00,11,False
2015-08-23 04:56:00,27,False
2015-08-23 05:04:00,27,False
2015-08-23 05:12:00,11,False
2015-08-23 05:20:00,21,False
2015-08-23 05:28:00,42,False
2015-08-23 05:36:00,21,False
2015-08-23 05:44:00,26,False
2015-08-23 05:52:00,41,False
2015-08-23 06:00:00,36,False
2015-08-23 06:08:00,15,False
2015-08-23 06:16:00,15,False
2015-08-23 06:24:00,54,False
2015-08-23 06:32:00,29,False
2015-08-23 06:40:00,57,False
2015-08-23 06:48:00,52,False
2015-08-23 06:56:00,19,False
2015-08-23 07:04:00,37,False
2015-08-23 07:12:00,72,False
2015-08-23 07:20:00,27,False
2015-08-23 07:28:00,71,False
2015-08-23 07:36:00,61,False
2015-08-23 07:44:00,22,False
2015-08-23 07:52:00,30,False
2015-08-23 08:00:00,38,False
2015-08-23 08:08:00,38,False
2015-08-23 08:16:00,38,False
2015-08-23 08:24:00,50,False
2015-08-23 08:32:00,42,False
2015-08-23 08:40:00,33,False
2015-08-23 08:48:00,29,False
2015-08-23 08:56:00,49,False
2015-08-23 09:04:00,49,False
2015-08-23 09:12:00,57,False
2015-08-23 09:20:00,36,False
2015-08-23 09:28:00,16,False
2015-08-23 09:36:00,36,False
2015-08-23 09:44:00,44,False
2015-08-23 09:52:00,48,False
2015-08-23 10:00:00,48,False
2015-08-23 10:08:00,44,False
2015-08-23 10:16:00,51,False
2015-08-23 10:24:00,62,False
2015-08-23 10:32:00,47,False
2015-08-23 10:40:00,62,False
2015-08-23 10:48:00,38,False
2015-08-23 10:56:00,57,False
2015-08-23 11:04:00,53,False
2015-08-23 11:12:00,48,False
2015-08-23 11:20:00,62,False
2015-08-23 11:28:00,54,False
2015-08-23 11:36:00,54,False
2015-08-23 11:44:00,64,False
2015-08-23 11:52:00,52,False
2015-08-23 12:00:00,35,False
2015-08-23 12:08:00,55,False
2015-08-23 12:16:00,48,False
2015-08-23 12:24:00,51,False
2015-08-23 12:32:00,67,False
2015-08-23 12:40:00,66,False
2015-08-23 12:48:00,52,False
2015-08-23 12:56:00,100,False
2015-08-23 13:04:00,96,False
2015-08-23 13:12:00,99,False
2015-08-23 13:20:00,88,False
2015-08-23 13:28:00,68,False
2015-08-23 13:36:00,70,False
2015-08-23 13:44:00,51,False
2015-08-23 13:52:00,99,False
2015-08-23 14:00:00,90,False
2015-08-23 14:08:00,54,False
2015-08-23 14:16:00,80,False
2015-08-23 14:24:00,84,False
2015-08-23 14:32:00,64,False
2015-08-23 14:40:00,91,False
2015-08-23 14:48:00,52,False
2015-08-23 14:56:00,47,False
2015-08-23 15:04:00,41,False
2015-08-23 15:12:00,46,False
2015-08-23 15:20:00,35,False
2015-08-23 15:28:00,41,False
2015-08-23 15:36:00,67,False
2015-08-23 15:44:00,44,False
2015-08-23 15:52:00,64,False
2015-08-23 16:00:00,38,False
2015-08-23 16:08:00,64,False
2015-08-23 16:16:00,38,False
2015-08-23 16:24:00,44,False
2015-08-23 16:32:00,55,False
2015-08-23 16:40:00,52,False
2015-08-23 16:48:00,49,False
2015-08-23 16:56:00,38,False
2015-08-23 17:04:00,55,False
2015-08-23 17:12:00,32,False
2015-08-23 17:20:00,61,False
2015-08-23 17:28:00,61,False
2015-08-23 17:36:00,50,False
2015-08-23 17:44:00,38,False
2015-08-23 17:52:00,44,False
2015-08-23 18:00:00,47,False
2015-08-23 18:08:00,50,False
2015-08-23 18:16:00,42,False
2015-08-23 18:24:00,32,False
2015-08-23 18:32:00,32,False
2015-08-23 18:40:00,21,False
2015-08-23 18:48:00,41,False
2015-08-23 18:56:00,48,False
2015-08-23 19:04:00,21,False
2015-08-23 19:12:00,30,False
2015-08-23 19:20:00,43,False
2015-08-23 19:28:00,12,False
2015-08-23 19:36:00,43,False
2015-08-23 19:44:00,19,False
2015-08-23 19:52:00,34,False
2015-08-23 20:00:00,44,False
2015-08-23 20:08:00,38,False
2015-08-23 20:16:00,55,False
2015-08-23 20:24:00,45,False
2015-08-23 20:32:00,36,False
2015-08-23 20:40:00,47,False
2015-08-23 20:48:00,34,False
2015-08-23 20:56:00,38,False
2015-08-23 21:04:00,28,False
2015-08-23 21:12:00,32,False
2015-08-23 21:20:00,44,False
2015-08-23 21:28:00,41,False
2015-08-23 21:36:00,27,False
2015-08-23 21:44:00,35,False
2015-08-23 21:52:00,20,False
2015-08-23 22:00:00,36,False
2015-08-23 22:08:00,28,False
2015-08-23 22:16:00,37,False
2015-08-23 22:24:00,21,False
2015-08-23 22:32:00,17,False
2015-08-23 22:40:00,22,False
2015-08-23 22:48:00,9,False
2015-08-23 22:56:00,26,False
2015-08-29 01:04:00,19,False
2015-08-29 01:12:00,9,False
2015-08-29 01:20:00,9,False
2015-08-29 01:28:00,9,False
2015-08-29 01:36:00,14,False
2015-08-29 01:44:00,19,False
2015-08-29 01:52:00,14,False
2015-08-29 02:00:00,14,False
2015-08-29 02:08:00,14,False
2015-08-29 02:16:00,14,False
2015-08-29 02:24:00,9,False
2015-08-29 02:32:00,14,False
2015-08-29 02:40:00,19,False
2015-08-29 02:48:00,34,False
2015-08-29 02:56:00,24,False
2015-08-29 03:04:00,10,False
2015-08-29 03:12:00,20,False
2015-08-29 03:20:00,10,False
2015-08-29 03:28:00,5,False
2015-08-29 03:36:00,0,False
2015-08-29 03:44:00,5,False
2015-08-29 03:52:00,25,False
2015-08-29 04:00:00,30,False
2015-08-29 04:08:00,20,False
2015-08-29 04:16:00,20,False
2015-08-29 04:24:00,26,False
2015-08-29 04:32:00,26,False
2015-08-29 04:40:00,20,False
2015-08-29 04:48:00,0,False
2015-08-29 04:56:00,25,False
2015-08-29 05:04:00,20,False
2015-08-29 05:12:00,15,False
2015-08-29 05:20:00,5,False
2015-08-29 05:28:00,25,False
2015-08-29 05:36:00,34,False
2015-08-29 05:44:00,19,False
2015-08-29 05:52:00,48,False
2015-08-29 06:00:00,19,False
2015-08-29 06:08:00,23,False
2015-08-29 06:16:00,19,False
2015-08-29 06:24:00,41,False
2015-08-29 06:32:00,54,False
2015-08-29 06:40:00,18,False
2015-08-29 06:48:00,18,False
2015-08-29 06:56:00,35,False
2015-08-29 07:04:00,52,False
2015-08-29 07:12:00,13,False
2015-08-29 07:20:00,21,False
2015-08-29 07:28:00,25,False
2015-08-29 07:36:00,21,False
2015-08-29 07:44:00,25,False
2015-08-29 07:52:00,29,False
2015-08-29 08:00:00,21,False
2015-08-29 08:08:00,37,False
2015-08-29 08:16:00,32,False
2015-08-29 08:24:00,36,False
2015-08-29 08:32:00,28,False
2015-08-29 08:40:00,32,False
2015-08-29 08:48:00,20,False
2015-08-29 08:56:00,40,False
2015-08-29 09:04:00,40,False
2015-08-29 09:12:00,28,False
2015-08-29 09:20:00,31,False
2015-08-29 09:28:00,70,False
2015-08-29 09:36:00,39,False
2015-08-29 09:44:00,23,False
2015-08-29 09:52:00,35,False
2015-08-29 10:00:00,27,False
2015-08-29 10:08:00,27,False
2015-08-29 10:16:00,39,False
2015-08-29 10:24:00,38,False
2015-08-29 10:32:00,42,False
2015-08-29 10:40:00,48,False
2015-08-29 10:48:00,45,False
2015-08-29 10:56:00,33,False
2015-08-29 11:04:00,29,False
2015-08-29 11:12:00,18,False
2015-08-29 11:20:00,42,False
2015-08-29 11:28:00,35,False
2015-08-29 11:36:00,38,False
2015-08-29 11:44:00,31,False
2015-08-29 11:52:00,27,False
2015-08-29 12:00:00,47,False
2015-08-29 12:08:00,40,False
2015-08-29 12:16:00,56,False
2015-08-29 12:24:00,26,False
2015-08-29 12:32:00,35,False
2015-08-29 12:40:00,44,False
2015-08-29 12:48:00,60,False
2015-08-29 12:56:00,53,False
2015-08-29 13:04:00,28,False
2015-08-29 13:12:00,31,False
2015-08-29 13:20:00,24,False
2015-08-29 13:28:00,48,False
2015-08-29 13:36:00,38,False
2015-08-29 13:44:00,53,False
2015-08-29 13:52:00,41,False
2015-08-29 14:00:00,55,False
2015-08-29 14:08:00,52,False
2015-08-29 14:16:00,29,False
2015-08-29 14:24:00,43,False
2015-08-29 14:32:00,48,False
2015-08-29 14:40:00,51,False
2015-08-29 14:48:00,48,False
2015-08-29 14:56:00,40,False
2015-08-29 15:04:00,43,False
2015-08-29 15:12:00,34,False
2015-08-29 15:20:00,54,False
2015-08-29 15:28:00,63,False
2015-08-29 15:36:00,100,False
2015-08-29 15:44:00,57,False
2015-08-29 15:52:00,74,False
2015-08-29 16:00:00,62,False
2015-08-29 16:08:00,60,False
2015-08-29 16:16:00,52,False
2015-08-29 16:24:00,52,False
2015-08-29 16:32:00,61,False
2015-08-29 16:40:00,58,False
2015-08-29 16:48:00,41,False
2015-08-29 16:56:00,41,False
2015-08-29 17:04:00,65,False
2015-08-29 17:12:00,38,False
2015-08-29 17:20:00,50,False
2015-08-29 17:28:00,36,False
2015-08-29 17:36:00,30,False
2015-08-29 17:44:00,21,False
2015-08-29 17:52:00,48,False
2015-08-29 18:00:00,31,False
2015-08-29 18:08:00,65,False
2015-08-29 18:16:00,46,False
2015-08-29 18:24:00,37,False
2015-08-29 18:32:00,46,False
2015-08-29 18:40:00,28,False
2015-08-29 18:48:00,47,False
2015-08-29 18:56:00,38,False
2015-08-29 19:04:00,32,False
2015-08-29 19:12:00,41,False
2015-08-29 19:20:00,38,False
2015-08-29 19:28:00,32,False
2015-08-29 19:36:00,39,False
2015-08-29 19:44:00,52,False
2015-08-29 19:52:00,43,False
2015-08-29 20:00:00,26,False
2015-08-29 20:08:00,40,False
2015-08-29 20:16:00,36,False
2015-08-29 20:24:00,40,False
2015-08-29 20:32:00,27,False
2015-08-29 20:40:00,45,False
2015-08-29 20:48:00,42,False
2015-08-29 20:56:00,35,False
2015-08-29 21:04:00,32,False
2015-08-29 21:12:00,29,False
2015-08-29 21:20:00,55,False
2015-08-29 21:28:00,37,False
2015-08-29 21:36:00,34,False
2015-08-29 21:44:00,31,False
2015-08-29 21:52:00,31,False
2015-08-29 22:00:00,20,False
2015-08-29 22:08:00,16,False
2015-08-29 22:16:00,32,False
2015-08-29 22:24:00,25,False
2015-08-29 22:32:00,4,False
2015-08-29 22:40:00,9,False
2015-08-29 22:48:00,17,False
2015-08-29 22:56:00,22,False
2015-09-12 01:04:00,15,False
2015-09-12 01:12:00,15,False
2015-09-12 01:20:00,15,False
2015-09-12 01:28:00,5,False
2015-09-12 01:36:00,5,False
2015-09-12 01:44:00,5,False
2015-09-12 01:52:00,5,False
2015-09-12 02:00:00,15,False
2015-09-12 02:08:00,10,False
2015-09-12 02:16:00,15,False
2015-09-12 02:24:00,0,False
2015-09-12 02:32:00,5,False
2015-09-12 02:40:00,10,False
2015-09-12 02:48:00,10,False
2015-09-12 02:56:00,0,False
2015-09-12 03:04:00,16,False
2015-09-12 03:12:00,16,False
2015-09-12 03:20:00,26,False
2015-09-12 03:28:00,16,False
2015-09-12 03:36:00,16,False
2015-09-12 03:44:00,11,False
2015-09-12 03:52:00,16,False
2015-09-12 04:00:00,16,False
2015-09-12 04:08:00,16,False
2015-09-12 04:16:00,38,False
2015-09-12 04:24:00,38,False
2015-09-12 04:32:00,16,False
2015-09-12 04:40:00,11,False
2015-09-12 04:48:00,37,False
2015-09-12 04:56:00,27,False
2015-09-12 05:04:00,11,False
2015-09-12 05:12:00,26,False
2015-09-12 05:20:00,16,False
2015-09-12 05:28:00,21,False
2015-09-12 05:36:00,5,False
2015-09-12 05:44:00,10,False
2015-09-12 05:52:00,25,False
2015-09-12 06:00:00,15,False
2015-09-12 06:08:00,0,False
2015-09-12 06:16:00,14,False
2015-09-12 06:24:00,14,False
2015-09-12 06:32:00,23,False
2015-09-12 06:40:00,9,False
2015-09-12 06:48:00,18,False
2015-09-12 06:56:00,27,False
2015-09-12 07:04:00,13,False
2015-09-12 07:12:00,18,False
2015-09-12 07:20:00,22,False
2015-09-12 07:28:00,13,False
2015-09-12 07:36:00,21,False
2015-09-12 07:44:00,26,False
2015-09-12 07:52:00,21,False
2015-09-12 08:00:00,21,False
2015-09-12 08:08:00,25,False
2015-09-12 08:16:00,33,False
2015-09-12 08:24:00,33,False
2015-09-12 08:32:00,8,False
2015-09-12 08:40:00,29,False
2015-09-12 08:48:00,29,False
2015-09-12 08:56:00,28,False
2015-09-12 09:04:00,20,False
2015-09-12 09:12:00,36,False
2015-09-12 09:20:00,44,False
2015-09-12 09:28:00,40,False
2015-09-12 09:36:00,24,False
2015-09-12 09:44:00,16,False
2015-09-12 09:52:00,20,False
2015-09-12 10:00:00,24,False
2015-09-12 10:08:00,12,False
2015-09-12 10:16:00,39,False
2015-09-12 10:24:00,23,False
2015-09-12 10:32:00,38,False
2015-09-12 10:40:00,41,False
2015-09-12 10:48:00,30,False
2015-09-12 10:56:00,41,False
2015-09-12 11:04:00,52,False
2015-09-12 11:12:00,22,False
2015-09-12 11:20:00,11,False
2015-09-12 11:28:00,53,False
2015-09-12 11:36:00,28,False
2015-09-12 11:44:00,41,False
2015-09-12 11:52:00,41,False
2015-09-12 12:00:00,41,False
2015-09-12 12:08:00,100,False
2015-09-12 12:16:00,66,False
2015-09-12 12:24:00,62,False
2015-09-12 12:32:00,55,False
2015-09-12 12:40:00,41,False
2015-09-12 12:48:00,54,False
2015-09-12 12:56:00,41,False
2015-09-12 13:04:00,66,False
2015-09-12 13:12:00,71,False
2015-09-12 13:20:00,92,False
2015-09-12 13:28:00,82,False
2015-09-12 13:36:00,84,False
2015-09-12 13:44:00,56,False
2015-09-12 13:52:00,50,False
2015-09-12 14:00:00,56,False
2015-09-12 14:08:00,67,False
2015-09-12 14:16:00,35,False
2015-09-12 14:24:00,43,False
2015-09-12 14:32:00,52,False
2015-09-12 14:40:00,55,False
2015-09-12 14:48:00,66,False
2015-09-12 14:56:00,34,False
2015-09-12 15:04:00,43,False
2015-09-12 15:12:00,46,False
2015-09-12 15:20:00,34,False
2015-09-12 15:28:00,34,False
2015-09-12 15:36:00,26,False
2015-09-12 15:44:00,37,False
2015-09-12 15:52:00,48,False
2015-09-12 16:00:00,40,False
2015-09-12 16:08:00,40,False
2015-09-12 16:16:00,52,False
2015-09-12 16:24:00,40,False
2015-09-12 16:32:00,32,False
2015-09-12 16:40:00,38,False
2015-09-12 16:48:00,55,False
2015-09-12 16:56:00,23,False
2015-09-12 17:04:00,47,False
2015-09-12 17:12:00,32,False
2015-09-12 17:20:00,29,False
2015-09-12 17:28:00,24,False
2015-09-12 17:36:00,27,False
2015-09-12 17:44:00,30,False
2015-09-12 17:52:00,21,False
2015-09-12 18:00:00,36,False
2015-09-12 18:08:00,37,False
2015-09-12 18:16:00,49,False
2015-09-12 18:24:00,21,False
2015-09-12 18:32:00,34,False
2015-09-12 18:40:00,16,False
2015-09-12 18:48:00,38,False
2015-09-12 18:56:00,28,False
2015-09-12 19:04:00,16,False
2015-09-12 19:12:00,29,False
2015-09-12 19:20:00,26,False
2015-09-12 19:28:00,23,False
2015-09-12 19:36:00,23,False
2015-09-12 19:44:00,33,False
2015-09-12 19:52:00,30,False
2015-09-12 20:00:00,27,False
2015-09-12 20:08:00,31,False
2015-09-12 20:16:00,27,False
2015-09-12 20:24:00,14,False
2015-09-12 20:32:00,55,False
2015-09-12 20:40:00,32,False
2015-09-12 20:48:00,36,False
2015-09-12 20:56:00,29,False
2015-09-12 21:04:00,15,False
2015-09-12 21:12:00,15,False
2015-09-12 21:20:00,46,False
2015-09-12 21:28:00,12,False
2015-09-12 21:36:00,24,False
2015-09-12 21:44:00,20,False
2015-09-12 21:52:00,25,False
2015-09-12 22:00:00,17,False
2015-09-12 22:08:00,13,False
2015-09-12 22:16:00,30,False
2015-09-12 22:24:00,9,False
2015-09-12 22:32:00,13,False
2015-09-12 22:40:00,23,False
2015-09-12 22:48:00,32,False
2015-09-12 22:56:00,18,False
2015-09-19 01:04:00,0,False
2015-09-19 01:12:00,9,False
2015-09-19 01:20:00,9,False
2015-09-19 01:28:00,4,False
2015-09-19 01:36:00,9,False
2015-09-19 01:44:00,5,False
2015-09-19 01:52:00,14,False
2015-09-19 02:00:00,14,False
2015-09-19 02:08:00,14,False
2015-09-19 02:16:00,0,False
2015-09-19 02:24:00,5,False
2015-09-19 02:32:00,9,False
2015-09-19 02:40:00,5,False
2015-09-19 02:48:00,5,False
2015-09-19 02:56:00,14,False
2015-09-19 03:04:00,9,False
2015-09-19 03:12:00,19,False
2015-09-19 03:20:00,10,False
2015-09-19 03:28:00,14,False
2015-09-19 03:36:00,24,False
2015-09-19 03:44:00,10,False
2015-09-19 03:52:00,5,False
2015-09-19 04:00:00,5,False
2015-09-19 04:08:00,10,False
2015-09-19 04:16:00,24,False
2015-09-19 04:24:00,39,False
2015-09-19 04:32:00,5,False
2015-09-19 04:40:00,24,False
2015-09-19 04:48:00,24,False
2015-09-19 04:56:00,14,False
2015-09-19 05:04:00,29,False
2015-09-19 05:12:00,38,False
2015-09-19 05:20:00,24,False
2015-09-19 05:28:00,14,False
2015-09-19 05:36:00,23,False
2015-09-19 05:44:00,23,False
2015-09-19 05:52:00,14,False
2015-09-19 06:00:00,22,False
2015-09-19 06:08:00,4,False
2015-09-19 06:16:00,13,False
2015-09-19 06:24:00,30,False
2015-09-19 06:32:00,21,False
2015-09-19 06:40:00,21,False
2015-09-19 06:48:00,17,False
2015-09-19 06:56:00,8,False
2015-09-19 07:04:00,28,False
2015-09-19 07:12:00,36,False
2015-09-19 07:20:00,20,False
2015-09-19 07:28:00,31,False
2015-09-19 07:36:00,47,False
2015-09-19 07:44:00,19,False
2015-09-19 07:52:00,27,False
2015-09-19 08:00:00,27,False
2015-09-19 08:08:00,30,False
2015-09-19 08:16:00,26,False
2015-09-19 08:24:00,22,False
2015-09-19 08:32:00,19,False
2015-09-19 08:40:00,37,False
2015-09-19 08:48:00,41,False
2015-09-19 08:56:00,33,False
2015-09-19 09:04:00,37,False
2015-09-19 09:12:00,44,False
2015-09-19 09:20:00,14,False
2015-09-19 09:28:00,14,False
2015-09-19 09:36:00,11,False
2015-09-19 09:44:00,36,False
2015-09-19 09:52:00,22,False
2015-09-19 10:00:00,29,False
2015-09-19 10:08:00,25,False
2015-09-19 10:16:00,21,False
