date,Newcastle United Football Club,isPartial
2016-05-07 14:56:00,38,False
2016-05-07 15:04:00,69,False
2016-05-07 15:12:00,61,False
2016-05-07 15:20:00,30,False
2016-05-07 15:28:00,76,False
2016-05-07 15:36:00,46,False
2016-05-07 15:44:00,100,False
2016-05-07 15:52:00,99,False
2016-05-07 16:00:00,69,False
2016-05-07 16:08:00,39,False
2016-05-07 16:16:00,31,False
2016-05-07 16:24:00,23,False
2016-05-07 16:32:00,23,False
2016-05-07 16:40:00,15,False
2016-05-07 16:48:00,62,False
2016-05-07 16:56:00,55,False
2016-05-07 17:04:00,8,False
2016-05-07 17:12:00,23,False
2016-05-07 17:20:00,16,False
2016-05-07 17:28:00,8,False
2016-05-07 17:36:00,24,False
2016-05-07 17:44:00,24,False
2016-05-07 17:52:00,0,False
2016-05-07 18:00:00,0,False
2016-05-07 18:08:00,48,False
2016-05-07 18:16:00,0,False
2016-05-07 18:24:00,16,False
2016-05-07 18:32:00,8,False
2016-05-07 18:40:00,16,False
2016-05-07 18:48:00,0,False
2016-05-07 18:56:00,17,False
2016-05-15 13:04:00,11,False
2016-05-15 13:12:00,0,False
2016-05-15 13:20:00,11,False
2016-05-15 13:28:00,0,False
2016-05-15 13:36:00,11,False
2016-05-15 13:44:00,0,False
2016-05-15 13:52:00,10,False
2016-05-15 14:00:00,0,False
2016-05-15 14:08:00,61,False
2016-05-15 14:16:00,30,False
2016-05-15 14:24:00,40,False
2016-05-15 14:32:00,30,False
2016-05-15 14:40:00,60,False
2016-05-15 14:48:00,50,False
2016-05-15 14:56:00,0,False
2016-05-15 15:04:00,50,False
2016-05-15 15:12:00,60,False
2016-05-15 15:20:00,50,False
2016-05-15 15:28:00,90,False
2016-05-15 15:36:00,60,False
2016-05-15 15:44:00,70,False
2016-05-15 15:52:00,89,False
2016-05-15 16:00:00,70,False
2016-05-15 16:08:00,90,False
2016-05-15 16:16:00,100,False
2016-05-15 16:24:00,60,False
2016-05-15 16:32:00,20,False
2016-05-15 16:40:00,60,False
2016-05-15 16:48:00,40,False
2016-05-15 16:56:00,30,False
2016-05-15 17:04:00,91,False
2016-05-15 17:12:00,20,False
2016-05-15 17:20:00,20,False
2016-05-15 17:28:00,71,False
2016-05-15 17:36:00,41,False
2016-05-15 17:44:00,20,False
2016-05-15 17:52:00,41,False
2016-05-15 18:00:00,41,False
2016-05-15 18:08:00,31,False
2016-05-15 18:16:00,31,False
2016-05-15 18:24:00,21,False
2016-05-15 18:32:00,42,False
2016-05-15 18:40:00,31,False
2016-05-15 18:48:00,42,False
2016-05-15 18:56:00,21,False
