date,Norwich City Football Club,isPartial
2016-05-11 18:24:00,0,False
2016-05-11 18:32:00,18,False
2016-05-11 18:40:00,18,False
2016-05-11 18:48:00,18,False
2016-05-11 18:56:00,41,False
2016-05-11 19:04:00,50,False
2016-05-11 19:12:00,46,False
2016-05-11 19:20:00,14,False
2016-05-11 19:28:00,42,False
2016-05-11 19:36:00,56,False
2016-05-11 19:44:00,61,False
2016-05-11 19:52:00,100,False
2016-05-11 20:00:00,48,False
2016-05-11 20:08:00,54,False
2016-05-11 20:16:00,45,False
2016-05-11 20:24:00,86,False
2016-05-11 20:32:00,97,False
2016-05-11 20:40:00,57,False
2016-05-11 20:48:00,48,False
2016-05-11 20:56:00,60,False
2016-05-11 21:04:00,39,False
2016-05-11 21:12:00,57,False
2016-05-11 21:20:00,53,False
2016-05-11 21:28:00,36,False
2016-05-11 21:36:00,18,False
2016-05-11 21:44:00,12,False
2016-05-11 21:52:00,6,False
2016-05-11 22:00:00,20,False
2016-05-11 22:08:00,13,False
2016-05-11 22:16:00,20,False
2016-05-11 22:24:00,14,False
2016-05-11 22:32:00,0,False
2016-05-11 22:40:00,7,False
2016-05-11 22:48:00,7,False
2016-05-11 22:56:00,15,False
2016-05-15 13:04:00,83,False
2016-05-15 13:12:00,54,False
2016-05-15 13:20:00,27,False
2016-05-15 13:28:00,27,False
2016-05-15 13:36:00,53,False
2016-05-15 13:44:00,26,False
2016-05-15 13:52:00,0,False
2016-05-15 14:00:00,0,False
2016-05-15 14:08:00,50,False
2016-05-15 14:16:00,25,False
2016-05-15 14:24:00,75,False
2016-05-15 14:32:00,50,False
2016-05-15 14:40:00,75,False
2016-05-15 14:48:00,74,False
2016-05-15 14:56:00,99,False
2016-05-15 15:04:00,0,False
2016-05-15 15:12:00,50,False
2016-05-15 15:20:00,50,False
2016-05-15 15:28:00,99,False
2016-05-15 15:36:00,50,False
2016-05-15 15:44:00,74,False
2016-05-15 15:52:00,98,False
2016-05-15 16:00:00,74,False
2016-05-15 16:08:00,50,False
2016-05-15 16:16:00,0,False
2016-05-15 16:24:00,0,False
2016-05-15 16:32:00,100,False
2016-05-15 16:40:00,25,False
2016-05-15 16:48:00,0,False
2016-05-15 16:56:00,50,False
2016-05-15 17:04:00,0,False
2016-05-15 17:12:00,25,False
2016-05-15 17:20:00,25,False
2016-05-15 17:28:00,75,False
2016-05-15 17:36:00,0,False
2016-05-15 17:44:00,75,False
2016-05-15 17:52:00,50,False
2016-05-15 18:00:00,25,False
2016-05-15 18:08:00,0,False
2016-05-15 18:16:00,25,False
2016-05-15 18:24:00,0,False
2016-05-15 18:32:00,52,False
2016-05-15 18:40:00,0,False
2016-05-15 18:48:00,0,False
2016-05-15 18:56:00,52,False
