date,Chelsea Football Club,isPartial
2015-12-19 16:32:00,79,False
2015-12-19 16:40:00,78,False
2015-12-19 16:48:00,67,False
2015-12-19 16:56:00,70,False
2015-12-19 17:04:00,51,False
2015-12-19 17:12:00,42,False
2015-12-19 17:20:00,39,False
2015-12-19 17:28:00,49,False
2015-12-19 17:36:00,51,False
2015-12-19 17:44:00,40,False
2015-12-19 17:52:00,37,False
2015-12-19 18:00:00,37,False
2015-12-19 18:08:00,37,False
2015-12-19 18:16:00,28,False
2015-12-19 18:24:00,28,False
2015-12-19 18:32:00,35,False
2015-12-19 18:40:00,25,False
2015-12-19 18:48:00,23,False
2015-12-19 18:56:00,30,False
2015-12-26 13:04:00,6,False
2015-12-26 13:12:00,13,False
2015-12-26 13:20:00,10,False
2015-12-26 13:28:00,10,False
2015-12-26 13:36:00,11,False
2015-12-26 13:44:00,9,False
2015-12-26 13:52:00,8,False
2015-12-26 14:00:00,12,False
2015-12-26 14:08:00,13,False
2015-12-26 14:16:00,11,False
2015-12-26 14:24:00,11,False
2015-12-26 14:32:00,10,False
2015-12-26 14:40:00,13,False
2015-12-26 14:48:00,17,False
2015-12-26 14:56:00,25,False
2015-12-26 15:04:00,40,False
2015-12-26 15:12:00,44,False
2015-12-26 15:20:00,46,False
2015-12-26 15:28:00,63,False
2015-12-26 15:36:00,100,False
2015-12-26 15:44:00,81,False
2015-12-26 15:52:00,57,False
2015-12-26 16:00:00,54,False
2015-12-26 16:08:00,48,False
2015-12-26 16:16:00,64,False
2015-12-26 16:24:00,82,False
2015-12-26 16:32:00,61,False
2015-12-26 16:40:00,60,False
2015-12-26 16:48:00,62,False
2015-12-26 16:56:00,52,False
2015-12-26 17:04:00,40,False
2015-12-26 17:12:00,36,False
2015-12-26 17:20:00,35,False
2015-12-26 17:28:00,32,False
2015-12-26 17:36:00,32,False
2015-12-26 17:44:00,27,False
2015-12-26 17:52:00,29,False
2015-12-26 18:00:00,21,False
2015-12-26 18:08:00,24,False
2015-12-26 18:16:00,33,False
2015-12-26 18:24:00,26,False
2015-12-26 18:32:00,25,False
2015-12-26 18:40:00,17,False
2015-12-26 18:48:00,18,False
2015-12-26 18:56:00,13,False
2015-12-28 15:04:00,10,False
