date,Sunderland Football Club,isPartial
2016-05-11 19:12:00,17,False
2016-05-11 19:20:00,34,False
2016-05-11 19:28:00,43,False
2016-05-11 19:36:00,51,False
2016-05-11 19:44:00,51,False
2016-05-11 19:52:00,50,False
2016-05-11 20:00:00,79,False
2016-05-11 20:08:00,58,False
2016-05-11 20:16:00,46,False
2016-05-11 20:24:00,72,False
2016-05-11 20:32:00,100,False
2016-05-11 20:40:00,68,False
2016-05-11 20:48:00,71,False
2016-05-11 20:56:00,69,False
2016-05-11 21:04:00,44,False
2016-05-11 21:12:00,32,False
2016-05-11 21:20:00,36,False
2016-05-11 21:28:00,22,False
2016-05-11 21:36:00,15,False
2016-05-11 21:44:00,25,False
2016-05-11 21:52:00,21,False
2016-05-11 22:00:00,11,False
2016-05-11 22:08:00,14,False
2016-05-11 22:16:00,19,False
2016-05-11 22:24:00,11,False
2016-05-11 22:32:00,11,False
2016-05-11 22:40:00,20,False
2016-05-11 22:48:00,6,False
2016-05-11 22:56:00,9,False
2016-05-15 13:04:00,37,False
2016-05-15 13:12:00,18,False
2016-05-15 13:20:00,36,False
2016-05-15 13:28:00,36,False
2016-05-15 13:36:00,18,False
2016-05-15 13:44:00,0,False
2016-05-15 13:52:00,17,False
2016-05-15 14:00:00,68,False
2016-05-15 14:08:00,34,False
2016-05-15 14:16:00,67,False
2016-05-15 14:24:00,67,False
2016-05-15 14:32:00,67,False
2016-05-15 14:40:00,17,False
2016-05-15 14:48:00,99,False
2016-05-15 14:56:00,50,False
2016-05-15 15:04:00,50,False
2016-05-15 15:12:00,33,False
2016-05-15 15:20:00,67,False
2016-05-15 15:28:00,83,False
2016-05-15 15:36:00,100,False
2016-05-15 15:44:00,33,False
2016-05-15 15:52:00,33,False
2016-05-15 16:00:00,50,False
2016-05-15 16:08:00,50,False
2016-05-15 16:16:00,17,False
2016-05-15 16:24:00,33,False
2016-05-15 16:32:00,34,False
2016-05-15 16:40:00,84,False
2016-05-15 16:48:00,17,False
2016-05-15 16:56:00,17,False
2016-05-15 17:04:00,17,False
2016-05-15 17:12:00,34,False
2016-05-15 17:20:00,34,False
2016-05-15 17:28:00,17,False
2016-05-15 17:36:00,17,False
2016-05-15 17:44:00,17,False
2016-05-15 17:52:00,51,False
2016-05-15 18:00:00,68,False
2016-05-15 18:08:00,17,False
2016-05-15 18:16:00,17,False
2016-05-15 18:24:00,0,False
2016-05-15 18:32:00,35,False
2016-05-15 18:40:00,86,False
2016-05-15 18:48:00,52,False
2016-05-15 18:56:00,0,False
