date,Leicester City Football Club,isPartial
2016-05-07 16:48:00,78,False
2016-05-07 16:56:00,72,False
2016-05-07 17:04:00,100,False
2016-05-07 17:12:00,84,False
2016-05-07 17:20:00,70,False
2016-05-07 17:28:00,68,False
2016-05-07 17:36:00,64,False
2016-05-07 17:44:00,59,False
2016-05-07 17:52:00,92,False
2016-05-07 18:00:00,85,False
2016-05-07 18:08:00,76,False
2016-05-07 18:16:00,72,False
2016-05-07 18:24:00,73,False
2016-05-07 18:32:00,73,False
2016-05-07 18:40:00,98,False
2016-05-07 18:48:00,92,False
2016-05-07 18:56:00,61,False
2016-05-07 19:04:00,50,False
2016-05-07 19:12:00,35,False
2016-05-07 19:20:00,39,False
2016-05-07 19:28:00,30,False
2016-05-07 19:36:00,26,False
2016-05-07 19:44:00,28,False
2016-05-07 19:52:00,28,False
2016-05-07 20:00:00,21,False
2016-05-07 20:08:00,25,False
2016-05-07 20:16:00,24,False
2016-05-07 20:24:00,22,False
2016-05-07 20:32:00,28,False
2016-05-07 20:40:00,20,False
2016-05-07 20:48:00,19,False
2016-05-07 20:56:00,24,False
2016-05-15 13:04:00,8,False
2016-05-15 13:12:00,7,False
2016-05-15 13:20:00,9,False
2016-05-15 13:28:00,12,False
2016-05-15 13:36:00,13,False
2016-05-15 13:44:00,12,False
2016-05-15 13:52:00,12,False
2016-05-15 14:00:00,21,False
2016-05-15 14:08:00,31,False
2016-05-15 14:16:00,37,False
2016-05-15 14:24:00,34,False
2016-05-15 14:32:00,40,False
2016-05-15 14:40:00,24,False
2016-05-15 14:48:00,33,False
2016-05-15 14:56:00,31,False
2016-05-15 15:04:00,39,False
2016-05-15 15:12:00,35,False
2016-05-15 15:20:00,52,False
2016-05-15 15:28:00,70,False
2016-05-15 15:36:00,67,False
2016-05-15 15:44:00,100,False
2016-05-15 15:52:00,82,False
2016-05-15 16:00:00,71,False
2016-05-15 16:08:00,68,False
2016-05-15 16:16:00,53,False
2016-05-15 16:24:00,50,False
2016-05-15 16:32:00,42,False
2016-05-15 16:40:00,50,False
2016-05-15 16:48:00,47,False
2016-05-15 16:56:00,38,False
2016-05-15 17:04:00,40,False
2016-05-15 17:12:00,28,False
2016-05-15 17:20:00,30,False
2016-05-15 17:28:00,19,False
2016-05-15 17:36:00,28,False
2016-05-15 17:44:00,26,False
2016-05-15 17:52:00,33,False
2016-05-15 18:00:00,22,False
2016-05-15 18:08:00,28,False
2016-05-15 18:16:00,21,False
2016-05-15 18:24:00,24,False
2016-05-15 18:32:00,20,False
2016-05-15 18:40:00,19,False
2016-05-15 18:48:00,23,False
2016-05-15 18:56:00,18,False
