date,Southampton Football Club,isPartial
2015-12-28 15:28:00,26,False
2015-12-28 15:36:00,18,False
2015-12-28 15:44:00,9,False
2015-12-28 15:52:00,35,False
2015-12-28 16:00:00,0,False
2015-12-28 16:08:00,26,False
2015-12-28 16:16:00,17,False
2015-12-28 16:24:00,9,False
2015-12-28 16:32:00,35,False
2015-12-28 16:40:00,17,False
2015-12-28 16:48:00,26,False
2015-12-28 16:56:00,9,False
2015-12-28 17:04:00,9,False
2015-12-28 17:12:00,44,False
2015-12-28 17:20:00,44,False
2015-12-28 17:28:00,26,False
2015-12-28 17:36:00,53,False
2015-12-28 17:44:00,62,False
2015-12-28 17:52:00,44,False
2015-12-28 18:00:00,81,False
2015-12-28 18:08:00,54,False
2015-12-28 18:16:00,36,False
2015-12-28 18:24:00,54,False
2015-12-28 18:32:00,63,False
2015-12-28 18:40:00,54,False
2015-12-28 18:48:00,100,False
2015-12-28 18:56:00,55,False
2015-12-28 19:04:00,55,False
2015-12-28 19:12:00,93,False
2015-12-28 19:20:00,64,False
2015-12-28 19:28:00,27,False
2015-12-28 19:36:00,47,False
2015-12-28 19:44:00,28,False
2015-12-28 19:52:00,19,False
2015-12-28 20:00:00,38,False
2015-12-28 20:08:00,10,False
2015-12-28 20:16:00,39,False
2015-12-28 20:24:00,0,False
2015-12-28 20:32:00,59,False
2015-12-28 20:40:00,0,False
2015-12-28 20:48:00,30,False
2015-12-28 20:56:00,30,False
2016-01-02 13:04:00,0,False
2016-01-02 13:12:00,0,False
2016-01-02 13:20:00,10,False
2016-01-02 13:28:00,10,False
2016-01-02 13:36:00,20,False
2016-01-02 13:44:00,10,False
2016-01-02 13:52:00,20,False
2016-01-02 14:00:00,20,False
2016-01-02 14:08:00,0,False
2016-01-02 14:16:00,10,False
2016-01-02 14:24:00,10,False
2016-01-02 14:32:00,19,False
2016-01-02 14:40:00,57,False
2016-01-02 14:48:00,9,False
2016-01-02 14:56:00,9,False
2016-01-02 15:04:00,28,False
2016-01-02 15:12:00,19,False
2016-01-02 15:20:00,28,False
2016-01-02 15:28:00,18,False
2016-01-02 15:36:00,37,False
2016-01-02 15:44:00,72,False
2016-01-02 15:52:00,18,False
2016-01-02 16:00:00,91,False
2016-01-02 16:08:00,9,False
2016-01-02 16:16:00,45,False
2016-01-02 16:24:00,9,False
2016-01-02 16:32:00,100,False
2016-01-02 16:40:00,36,False
2016-01-02 16:48:00,27,False
2016-01-02 16:56:00,71,False
2016-01-02 17:04:00,27,False
2016-01-02 17:12:00,36,False
2016-01-02 17:20:00,36,False
2016-01-02 17:28:00,46,False
2016-01-02 17:36:00,28,False
2016-01-02 17:44:00,46,False
2016-01-02 17:52:00,28,False
2016-01-02 18:00:00,0,False
2016-01-02 18:08:00,9,False
2016-01-02 18:16:00,28,False
2016-01-02 18:24:00,9,False
2016-01-02 18:32:00,29,False
2016-01-02 18:40:00,38,False
2016-01-02 18:48:00,0,False
2016-01-02 18:56:00,29,False
2016-01-13 17:04:00,22,False
2016-01-13 17:12:00,29,False
2016-01-13 17:20:00,22,False
2016-01-13 17:28:00,30,False
2016-01-13 17:36:00,7,False
2016-01-13 17:44:00,7,False
2016-01-13 17:52:00,22,False
2016-01-13 18:00:00,15,False
2016-01-13 18:08:00,0,False
2016-01-13 18:16:00,38,False
2016-01-13 18:24:00,0,False
2016-01-13 18:32:00,23,False
2016-01-13 18:40:00,15,False
2016-01-13 18:48:00,23,False
2016-01-13 18:56:00,23,False
2016-01-13 19:04:00,23,False
2016-01-13 19:12:00,15,False
2016-01-13 19:20:00,39,False
2016-01-13 19:28:00,31,False
2016-01-13 19:36:00,39,False
2016-01-13 19:44:00,39,False
2016-01-13 19:52:00,23,False
2016-01-13 20:00:00,24,False
2016-01-13 20:08:00,56,False
2016-01-13 20:16:00,88,False
2016-01-13 20:24:00,73,False
2016-01-13 20:32:00,40,False
2016-01-13 20:40:00,33,False
2016-01-13 20:48:00,90,False
2016-01-13 20:56:00,100,False
2016-01-13 21:04:00,76,False
2016-01-13 21:12:00,26,False
2016-01-13 21:20:00,43,False
2016-01-13 21:28:00,79,False
2016-01-13 21:36:00,98,False
2016-01-13 21:44:00,81,False
2016-01-13 21:52:00,45,False
2016-01-13 22:00:00,47,False
2016-01-13 22:08:00,38,False
2016-01-13 22:16:00,29,False
2016-01-13 22:24:00,10,False
2016-01-13 22:32:00,10,False
2016-01-13 22:40:00,21,False
2016-01-13 22:48:00,11,False
2016-01-13 22:56:00,33,False
2016-01-16 13:04:00,21,False
2016-01-16 13:12:00,31,False
2016-01-16 13:20:00,41,False
2016-01-16 13:28:00,40,False
2016-01-16 13:36:00,30,False
2016-01-16 13:44:00,20,False
2016-01-16 13:52:00,50,False
2016-01-16 14:00:00,39,False
2016-01-16 14:08:00,29,False
2016-01-16 14:16:00,57,False
2016-01-16 14:24:00,19,False
2016-01-16 14:32:00,29,False
2016-01-16 14:40:00,57,False
2016-01-16 14:48:00,19,False
2016-01-16 14:56:00,56,False
2016-01-16 15:04:00,84,False
2016-01-16 15:12:00,83,False
2016-01-16 15:20:00,28,False
2016-01-16 15:28:00,64,False
2016-01-16 15:36:00,73,False
2016-01-16 15:44:00,45,False
2016-01-16 15:52:00,81,False
2016-01-16 16:00:00,63,False
2016-01-16 16:08:00,63,False
2016-01-16 16:16:00,45,False
2016-01-16 16:24:00,36,False
2016-01-16 16:32:00,100,False
2016-01-16 16:40:00,36,False
2016-01-16 16:48:00,55,False
2016-01-16 16:56:00,72,False
2016-01-16 17:04:00,73,False
2016-01-16 17:12:00,82,False
2016-01-16 17:20:00,27,False
2016-01-16 17:28:00,74,False
2016-01-16 17:36:00,55,False
2016-01-16 17:44:00,28,False
2016-01-16 17:52:00,28,False
2016-01-16 18:00:00,56,False
2016-01-16 18:08:00,47,False
2016-01-16 18:16:00,28,False
2016-01-16 18:24:00,19,False
2016-01-16 18:32:00,19,False
2016-01-16 18:40:00,0,False
2016-01-16 18:48:00,0,False
2016-01-16 18:56:00,20,False
2016-01-23 13:04:00,31,False
2016-01-23 13:12:00,31,False
2016-01-23 13:20:00,15,False
2016-01-23 13:28:00,30,False
2016-01-23 13:36:00,30,False
2016-01-23 13:44:00,29,False
2016-01-23 13:52:00,7,False
2016-01-23 14:00:00,29,False
2016-01-23 14:08:00,7,False
2016-01-23 14:16:00,14,False
2016-01-23 14:24:00,7,False
2016-01-23 14:32:00,21,False
2016-01-23 14:40:00,0,False
2016-01-23 14:48:00,28,False
2016-01-23 14:56:00,55,False
2016-01-23 15:04:00,34,False
2016-01-23 15:12:00,48,False
2016-01-23 15:20:00,27,False
2016-01-23 15:28:00,41,False
2016-01-23 15:36:00,41,False
2016-01-23 15:44:00,47,False
2016-01-23 15:52:00,27,False
2016-01-23 16:00:00,47,False
2016-01-23 16:08:00,67,False
2016-01-23 16:16:00,40,False
2016-01-23 16:24:00,47,False
2016-01-23 16:32:00,74,False
2016-01-23 16:40:00,34,False
2016-01-23 16:48:00,100,False
2016-01-23 16:56:00,79,False
2016-01-23 17:04:00,20,False
2016-01-23 17:12:00,67,False
2016-01-23 17:20:00,67,False
2016-01-23 17:28:00,34,False
2016-01-23 17:36:00,27,False
2016-01-23 17:44:00,34,False
2016-01-23 17:52:00,41,False
2016-01-23 18:00:00,35,False
2016-01-23 18:08:00,35,False
2016-01-23 18:16:00,35,False
2016-01-23 18:24:00,35,False
2016-01-23 18:32:00,21,False
2016-01-23 18:40:00,43,False
2016-01-23 18:48:00,21,False
2016-01-23 18:56:00,22,False
2016-02-02 17:04:00,12,False
2016-02-02 17:12:00,12,False
2016-02-02 17:20:00,6,False
2016-02-02 17:28:00,6,False
2016-02-02 17:36:00,0,False
2016-02-02 17:44:00,12,False
2016-02-02 17:52:00,19,False
2016-02-02 18:00:00,19,False
2016-02-02 18:08:00,19,False
2016-02-02 18:16:00,32,False
2016-02-02 18:24:00,13,False
2016-02-02 18:32:00,13,False
2016-02-02 18:40:00,32,False
2016-02-02 18:48:00,45,False
2016-02-02 18:56:00,19,False
2016-02-02 19:04:00,13,False
2016-02-02 19:12:00,19,False
2016-02-02 19:20:00,7,False
2016-02-02 19:28:00,45,False
2016-02-02 19:36:00,26,False
2016-02-02 19:44:00,20,False
2016-02-02 19:52:00,33,False
2016-02-02 20:00:00,40,False
2016-02-02 20:08:00,47,False
2016-02-02 20:16:00,54,False
2016-02-02 20:24:00,34,False
2016-02-02 20:32:00,68,False
2016-02-02 20:40:00,41,False
2016-02-02 20:48:00,21,False
2016-02-02 20:56:00,63,False
2016-02-02 21:04:00,57,False
2016-02-02 21:12:00,100,False
2016-02-02 21:20:00,51,False
2016-02-02 21:28:00,51,False
2016-02-02 21:36:00,37,False
2016-02-02 21:44:00,52,False
2016-02-02 21:52:00,61,False
2016-02-02 22:00:00,39,False
2016-02-02 22:08:00,40,False
2016-02-02 22:16:00,24,False
2016-02-02 22:24:00,17,False
2016-02-02 22:32:00,34,False
2016-02-02 22:40:00,26,False
2016-02-02 22:48:00,9,False
2016-02-02 22:56:00,9,False
2016-02-06 15:04:00,6,False
2016-02-06 15:12:00,6,False
2016-02-06 15:20:00,11,False
2016-02-06 15:28:00,6,False
2016-02-06 15:36:00,11,False
2016-02-06 15:44:00,0,False
2016-02-06 15:52:00,6,False
2016-02-06 16:00:00,11,False
2016-02-06 16:08:00,28,False
2016-02-06 16:16:00,17,False
2016-02-06 16:24:00,23,False
2016-02-06 16:32:00,23,False
2016-02-06 16:40:00,34,False
2016-02-06 16:48:00,28,False
2016-02-06 16:56:00,22,False
2016-02-06 17:04:00,11,False
2016-02-06 17:12:00,11,False
2016-02-06 17:20:00,11,False
2016-02-06 17:28:00,34,False
2016-02-06 17:36:00,46,False
2016-02-06 17:44:00,46,False
2016-02-06 17:52:00,64,False
2016-02-06 18:00:00,29,False
2016-02-06 18:08:00,77,False
2016-02-06 18:16:00,71,False
2016-02-06 18:24:00,54,False
2016-02-06 18:32:00,78,False
2016-02-06 18:40:00,36,False
2016-02-06 18:48:00,85,False
2016-02-06 18:56:00,61,False
2016-02-06 19:04:00,43,False
2016-02-06 19:12:00,37,False
2016-02-06 19:20:00,100,False
2016-02-06 19:28:00,44,False
2016-02-06 19:36:00,63,False
2016-02-06 19:44:00,38,False
2016-02-06 19:52:00,32,False
2016-02-06 20:00:00,45,False
2016-02-06 20:08:00,13,False
2016-02-06 20:16:00,32,False
2016-02-06 20:24:00,7,False
2016-02-06 20:32:00,20,False
2016-02-06 20:40:00,7,False
2016-02-06 20:48:00,33,False
2016-02-06 20:56:00,27,False
2016-02-13 13:04:00,35,False
2016-02-13 13:12:00,23,False
2016-02-13 13:20:00,11,False
2016-02-13 13:28:00,11,False
2016-02-13 13:36:00,44,False
2016-02-13 13:44:00,44,False
2016-02-13 13:52:00,33,False
2016-02-13 14:00:00,43,False
2016-02-13 14:08:00,21,False
2016-02-13 14:16:00,0,False
2016-02-13 14:24:00,21,False
2016-02-13 14:32:00,11,False
2016-02-13 14:40:00,10,False
2016-02-13 14:48:00,10,False
2016-02-13 14:56:00,10,False
2016-02-13 15:04:00,10,False
2016-02-13 15:12:00,51,False
2016-02-13 15:20:00,51,False
2016-02-13 15:28:00,41,False
2016-02-13 15:36:00,40,False
2016-02-13 15:44:00,50,False
2016-02-13 15:52:00,50,False
2016-02-13 16:00:00,60,False
2016-02-13 16:08:00,70,False
2016-02-13 16:16:00,80,False
2016-02-13 16:24:00,90,False
2016-02-13 16:32:00,100,False
2016-02-13 16:40:00,80,False
2016-02-13 16:48:00,79,False
2016-02-13 16:56:00,69,False
2016-02-13 17:04:00,70,False
2016-02-13 17:12:00,50,False
2016-02-13 17:20:00,51,False
2016-02-13 17:28:00,20,False
2016-02-13 17:36:00,20,False
2016-02-13 17:44:00,51,False
2016-02-13 17:52:00,31,False
2016-02-13 18:00:00,52,False
2016-02-13 18:08:00,21,False
2016-02-13 18:16:00,31,False
2016-02-13 18:24:00,21,False
2016-02-13 18:32:00,53,False
2016-02-13 18:40:00,42,False
2016-02-13 18:48:00,32,False
2016-02-13 18:56:00,21,False
2016-02-27 13:04:00,8,False
2016-02-27 13:12:00,30,False
2016-02-27 13:20:00,52,False
2016-02-27 13:28:00,15,False
2016-02-27 13:36:00,7,False
2016-02-27 13:44:00,14,False
2016-02-27 13:52:00,29,False
2016-02-27 14:00:00,21,False
2016-02-27 14:08:00,28,False
2016-02-27 14:16:00,42,False
2016-02-27 14:24:00,21,False
2016-02-27 14:32:00,42,False
2016-02-27 14:40:00,28,False
2016-02-27 14:48:00,20,False
2016-02-27 14:56:00,20,False
2016-02-27 15:04:00,61,False
2016-02-27 15:12:00,40,False
2016-02-27 15:20:00,34,False
2016-02-27 15:28:00,40,False
2016-02-27 15:36:00,40,False
2016-02-27 15:44:00,66,False
2016-02-27 15:52:00,53,False
2016-02-27 16:00:00,33,False
2016-02-27 16:08:00,60,False
2016-02-27 16:16:00,54,False
2016-02-27 16:24:00,80,False
2016-02-27 16:32:00,66,False
2016-02-27 16:40:00,100,False
2016-02-27 16:48:00,78,False
2016-02-27 16:56:00,52,False
2016-02-27 17:04:00,40,False
2016-02-27 17:12:00,27,False
2016-02-27 17:20:00,20,False
2016-02-27 17:28:00,61,False
2016-02-27 17:36:00,27,False
2016-02-27 17:44:00,55,False
2016-02-27 17:52:00,34,False
2016-02-27 18:00:00,28,False
2016-02-27 18:08:00,14,False
2016-02-27 18:16:00,21,False
2016-02-27 18:24:00,7,False
2016-02-27 18:32:00,36,False
2016-02-27 18:40:00,43,False
2016-02-27 18:48:00,14,False
2016-02-27 18:56:00,15,False
2016-03-01 17:04:00,17,False
2016-03-01 17:12:00,17,False
2016-03-01 17:20:00,0,False
2016-03-01 17:28:00,26,False
2016-03-01 17:36:00,34,False
2016-03-01 17:44:00,9,False
2016-03-01 17:52:00,26,False
2016-03-01 18:00:00,43,False
2016-03-01 18:08:00,17,False
2016-03-01 18:16:00,9,False
2016-03-01 18:24:00,17,False
2016-03-01 18:32:00,26,False
2016-03-01 18:40:00,9,False
2016-03-01 18:48:00,53,False
2016-03-01 18:56:00,35,False
2016-03-01 19:04:00,27,False
2016-03-01 19:12:00,9,False
2016-03-01 19:20:00,9,False
2016-03-01 19:28:00,36,False
2016-03-01 19:36:00,18,False
2016-03-01 19:44:00,99,False
2016-03-01 19:52:00,64,False
2016-03-01 20:00:00,18,False
2016-03-01 20:08:00,65,False
2016-03-01 20:16:00,66,False
2016-03-01 20:24:00,56,False
2016-03-01 20:32:00,47,False
2016-03-01 20:40:00,66,False
2016-03-01 20:48:00,38,False
2016-03-01 20:56:00,98,False
2016-03-01 21:04:00,100,False
2016-03-01 21:12:00,80,False
2016-03-01 21:20:00,31,False
2016-03-01 21:28:00,52,False
2016-03-01 21:36:00,52,False
2016-03-01 21:44:00,21,False
2016-03-01 21:52:00,65,False
2016-03-01 22:00:00,55,False
2016-03-01 22:08:00,45,False
2016-03-01 22:16:00,34,False
2016-03-01 22:24:00,0,False
2016-03-01 22:32:00,83,False
2016-03-01 22:40:00,24,False
2016-03-01 22:48:00,12,False
2016-03-01 22:56:00,13,False
2016-03-05 13:04:00,23,False
2016-03-05 13:12:00,22,False
2016-03-05 13:20:00,33,False
2016-03-05 13:28:00,11,False
2016-03-05 13:36:00,43,False
2016-03-05 13:44:00,0,False
2016-03-05 13:52:00,21,False
2016-03-05 14:00:00,42,False
2016-03-05 14:08:00,21,False
2016-03-05 14:16:00,31,False
2016-03-05 14:24:00,31,False
2016-03-05 14:32:00,21,False
2016-03-05 14:40:00,30,False
2016-03-05 14:48:00,20,False
2016-03-05 14:56:00,40,False
2016-03-05 15:04:00,51,False
2016-03-05 15:12:00,50,False
2016-03-05 15:20:00,60,False
2016-03-05 15:28:00,90,False
2016-03-05 15:36:00,90,False
2016-03-05 15:44:00,40,False
2016-03-05 15:52:00,50,False
2016-03-05 16:00:00,100,False
2016-03-05 16:08:00,100,False
2016-03-05 16:16:00,80,False
2016-03-05 16:24:00,50,False
2016-03-05 16:32:00,40,False
2016-03-05 16:40:00,100,False
2016-03-05 16:48:00,50,False
2016-03-05 16:56:00,59,False
2016-03-05 17:04:00,20,False
2016-03-05 17:12:00,50,False
2016-03-05 17:20:00,20,False
2016-03-05 17:28:00,40,False
2016-03-05 17:36:00,51,False
2016-03-05 17:44:00,10,False
2016-03-05 17:52:00,51,False
2016-03-05 18:00:00,10,False
2016-03-05 18:08:00,10,False
2016-03-05 18:16:00,21,False
2016-03-05 18:24:00,21,False
2016-03-05 18:32:00,11,False
2016-03-05 18:40:00,32,False
2016-03-05 18:48:00,0,False
2016-03-05 18:56:00,32,False
2016-03-12 13:04:00,38,False
2016-03-12 13:12:00,25,False
2016-03-12 13:20:00,12,False
2016-03-12 13:28:00,12,False
2016-03-12 13:36:00,12,False
2016-03-12 13:44:00,12,False
2016-03-12 13:52:00,12,False
2016-03-12 14:00:00,35,False
2016-03-12 14:08:00,12,False
2016-03-12 14:16:00,23,False
2016-03-12 14:24:00,0,False
2016-03-12 14:32:00,34,False
2016-03-12 14:40:00,11,False
2016-03-12 14:48:00,45,False
2016-03-12 14:56:00,68,False
2016-03-12 15:04:00,68,False
2016-03-12 15:12:00,34,False
2016-03-12 15:20:00,45,False
2016-03-12 15:28:00,11,False
2016-03-12 15:36:00,45,False
2016-03-12 15:44:00,66,False
2016-03-12 15:52:00,33,False
2016-03-12 16:00:00,45,False
2016-03-12 16:08:00,77,False
2016-03-12 16:16:00,33,False
2016-03-12 16:24:00,11,False
2016-03-12 16:32:00,100,False
2016-03-12 16:40:00,67,False
2016-03-12 16:48:00,33,False
2016-03-12 16:56:00,66,False
2016-03-12 17:04:00,56,False
2016-03-12 17:12:00,89,False
2016-03-12 17:20:00,34,False
2016-03-12 17:28:00,34,False
2016-03-12 17:36:00,79,False
2016-03-12 17:44:00,45,False
2016-03-12 17:52:00,34,False
2016-03-12 18:00:00,11,False
2016-03-12 18:08:00,12,False
2016-03-12 18:16:00,23,False
2016-03-12 18:24:00,35,False
2016-03-12 18:32:00,12,False
2016-03-12 18:40:00,12,False
2016-03-12 18:48:00,12,False
2016-03-12 18:56:00,36,False
2016-03-20 11:04:00,24,False
2016-03-20 11:12:00,31,False
2016-03-20 11:20:00,15,False
2016-03-20 11:28:00,8,False
2016-03-20 11:36:00,45,False
2016-03-20 11:44:00,22,False
2016-03-20 11:52:00,29,False
2016-03-20 12:00:00,22,False
2016-03-20 12:08:00,7,False
2016-03-20 12:16:00,42,False
2016-03-20 12:24:00,42,False
2016-03-20 12:32:00,7,False
2016-03-20 12:40:00,20,False
2016-03-20 12:48:00,20,False
2016-03-20 12:56:00,40,False
2016-03-20 13:04:00,7,False
2016-03-20 13:12:00,19,False
2016-03-20 13:20:00,6,False
2016-03-20 13:28:00,44,False
2016-03-20 13:36:00,31,False
2016-03-20 13:44:00,25,False
2016-03-20 13:52:00,68,False
2016-03-20 14:00:00,55,False
2016-03-20 14:08:00,24,False
2016-03-20 14:16:00,36,False
2016-03-20 14:24:00,42,False
2016-03-20 14:32:00,42,False
2016-03-20 14:40:00,35,False
2016-03-20 14:48:00,35,False
2016-03-20 14:56:00,23,False
2016-03-20 15:04:00,53,False
2016-03-20 15:12:00,100,False
2016-03-20 15:20:00,93,False
2016-03-20 15:28:00,46,False
2016-03-20 15:36:00,81,False
2016-03-20 15:44:00,52,False
2016-03-20 15:52:00,46,False
2016-03-20 16:00:00,69,False
2016-03-20 16:08:00,29,False
2016-03-20 16:16:00,34,False
2016-03-20 16:24:00,17,False
2016-03-20 16:32:00,12,False
2016-03-20 16:40:00,40,False
2016-03-20 16:48:00,46,False
2016-03-20 16:56:00,34,False
2016-04-03 11:04:00,29,False
2016-04-03 11:12:00,36,False
2016-04-03 11:20:00,14,False
2016-04-03 11:28:00,21,False
2016-04-03 11:36:00,21,False
2016-04-03 11:44:00,34,False
2016-04-03 11:52:00,13,False
2016-04-03 12:00:00,20,False
2016-04-03 12:08:00,13,False
2016-04-03 12:16:00,65,False
2016-04-03 12:24:00,32,False
2016-04-03 12:32:00,25,False
2016-04-03 12:40:00,38,False
2016-04-03 12:48:00,50,False
2016-04-03 12:56:00,31,False
2016-04-03 13:04:00,55,False
2016-04-03 13:12:00,60,False
2016-04-03 13:20:00,41,False
2016-04-03 13:28:00,64,False
2016-04-03 13:36:00,29,False
2016-04-03 13:44:00,68,False
2016-04-03 13:52:00,56,False
2016-04-03 14:00:00,73,False
2016-04-03 14:08:00,78,False
2016-04-03 14:16:00,100,False
2016-04-03 14:24:00,43,False
2016-04-03 14:32:00,22,False
2016-04-03 14:40:00,38,False
2016-04-03 14:48:00,38,False
2016-04-03 14:56:00,32,False
2016-04-03 15:04:00,32,False
2016-04-03 15:12:00,16,False
2016-04-03 15:20:00,27,False
2016-04-03 15:28:00,16,False
2016-04-03 15:36:00,32,False
2016-04-03 15:44:00,21,False
2016-04-03 15:52:00,16,False
2016-04-03 16:00:00,21,False
2016-04-03 16:08:00,21,False
2016-04-03 16:16:00,5,False
2016-04-03 16:24:00,5,False
2016-04-03 16:32:00,11,False
2016-04-03 16:40:00,32,False
2016-04-03 16:48:00,21,False
2016-04-03 16:56:00,16,False
2016-04-09 13:04:00,24,False
2016-04-09 13:12:00,24,False
2016-04-09 13:20:00,16,False
2016-04-09 13:28:00,15,False
2016-04-09 13:36:00,23,False
2016-04-09 13:44:00,52,False
2016-04-09 13:52:00,22,False
2016-04-09 14:00:00,37,False
2016-04-09 14:08:00,22,False
2016-04-09 14:16:00,22,False
2016-04-09 14:24:00,80,False
2016-04-09 14:32:00,51,False
2016-04-09 14:40:00,57,False
2016-04-09 14:48:00,64,False
2016-04-09 14:56:00,28,False
2016-04-09 15:04:00,36,False
2016-04-09 15:12:00,100,False
2016-04-09 15:20:00,28,False
2016-04-09 15:28:00,71,False
2016-04-09 15:36:00,21,False
2016-04-09 15:44:00,28,False
2016-04-09 15:52:00,85,False
2016-04-09 16:00:00,7,False
2016-04-09 16:08:00,85,False
2016-04-09 16:16:00,21,False
2016-04-09 16:24:00,14,False
2016-04-09 16:32:00,21,False
2016-04-09 16:40:00,43,False
2016-04-09 16:48:00,50,False
2016-04-09 16:56:00,29,False
2016-04-09 17:04:00,7,False
2016-04-09 17:12:00,29,False
2016-04-09 17:20:00,14,False
2016-04-09 17:28:00,29,False
2016-04-09 17:36:00,44,False
2016-04-09 17:44:00,7,False
2016-04-09 17:52:00,22,False
2016-04-09 18:00:00,7,False
2016-04-09 18:08:00,30,False
2016-04-09 18:16:00,30,False
2016-04-09 18:24:00,0,False
2016-04-09 18:32:00,23,False
2016-04-09 18:40:00,15,False
2016-04-09 18:48:00,15,False
2016-04-09 18:56:00,23,False
2016-04-16 13:04:00,49,False
2016-04-16 13:12:00,24,False
2016-04-16 13:20:00,36,False
2016-04-16 13:28:00,24,False
2016-04-16 13:36:00,12,False
2016-04-16 13:44:00,47,False
2016-04-16 13:52:00,12,False
2016-04-16 14:00:00,34,False
2016-04-16 14:08:00,45,False
2016-04-16 14:16:00,34,False
2016-04-16 14:24:00,56,False
2016-04-16 14:32:00,34,False
2016-04-16 14:40:00,56,False
2016-04-16 14:48:00,78,False
2016-04-16 14:56:00,44,False
2016-04-16 15:04:00,33,False
2016-04-16 15:12:00,100,False
2016-04-16 15:20:00,33,False
2016-04-16 15:28:00,45,False
2016-04-16 15:36:00,67,False
2016-04-16 15:44:00,100,False
2016-04-16 15:52:00,88,False
2016-04-16 16:00:00,33,False
2016-04-16 16:08:00,33,False
2016-04-16 16:16:00,45,False
2016-04-16 16:24:00,22,False
2016-04-16 16:32:00,34,False
2016-04-16 16:40:00,23,False
2016-04-16 16:48:00,23,False
2016-04-16 16:56:00,0,False
2016-04-16 17:04:00,57,False
2016-04-16 17:12:00,34,False
2016-04-16 17:20:00,45,False
2016-04-16 17:28:00,46,False
2016-04-16 17:36:00,35,False
2016-04-16 17:44:00,23,False
2016-04-16 17:52:00,46,False
2016-04-16 18:00:00,12,False
2016-04-16 18:08:00,35,False
2016-04-16 18:16:00,0,False
2016-04-16 18:24:00,12,False
2016-04-16 18:32:00,36,False
2016-04-16 18:40:00,12,False
2016-04-16 18:48:00,24,False
2016-04-16 18:56:00,36,False
2016-04-23 13:04:00,37,False
2016-04-23 13:12:00,24,False
2016-04-23 13:20:00,24,False
2016-04-23 13:28:00,24,False
2016-04-23 13:36:00,0,False
2016-04-23 13:44:00,23,False
2016-04-23 13:52:00,35,False
2016-04-23 14:00:00,35,False
2016-04-23 14:08:00,45,False
2016-04-23 14:16:00,45,False
2016-04-23 14:24:00,68,False
2016-04-23 14:32:00,56,False
2016-04-23 14:40:00,45,False
2016-04-23 14:48:00,100,False
2016-04-23 14:56:00,100,False
2016-04-23 15:04:00,22,False
2016-04-23 15:12:00,45,False
2016-04-23 15:20:00,22,False
2016-04-23 15:28:00,34,False
2016-04-23 15:36:00,78,False
2016-04-23 15:44:00,79,False
2016-04-23 15:52:00,44,False
2016-04-23 16:00:00,78,False
2016-04-23 16:08:00,34,False
2016-04-23 16:16:00,67,False
2016-04-23 16:24:00,34,False
2016-04-23 16:32:00,0,False
2016-04-23 16:40:00,79,False
2016-04-23 16:48:00,57,False
2016-04-23 16:56:00,45,False
2016-04-23 17:04:00,11,False
2016-04-23 17:12:00,23,False
2016-04-23 17:20:00,46,False
2016-04-23 17:28:00,35,False
2016-04-23 17:36:00,23,False
2016-04-23 17:44:00,47,False
2016-04-23 17:52:00,0,False
2016-04-23 18:00:00,24,False
2016-04-23 18:08:00,23,False
2016-04-23 18:16:00,12,False
2016-04-23 18:24:00,48,False
2016-04-23 18:32:00,24,False
2016-04-23 18:40:00,24,False
2016-04-23 18:48:00,12,False
2016-04-23 18:56:00,12,False
2016-05-01 14:00:00,19,False
2016-05-01 14:08:00,19,False
2016-05-01 14:16:00,8,False
2016-05-01 14:24:00,0,False
2016-05-01 14:32:00,15,False
2016-05-01 14:40:00,15,False
2016-05-01 14:48:00,19,False
2016-05-01 14:56:00,25,False
2016-05-01 15:04:00,19,False
2016-05-01 15:12:00,34,False
2016-05-01 15:20:00,48,False
2016-05-01 15:28:00,49,False
2016-05-01 15:36:00,37,False
2016-05-01 15:44:00,26,False
2016-05-01 15:52:00,49,False
2016-05-01 16:00:00,64,False
2016-05-01 16:08:00,30,False
2016-05-01 16:16:00,59,False
2016-05-01 16:24:00,37,False
2016-05-01 16:32:00,56,False
2016-05-01 16:40:00,48,False
2016-05-01 16:48:00,48,False
2016-05-01 16:56:00,100,False
2016-05-01 17:04:00,67,False
2016-05-01 17:12:00,63,False
2016-05-01 17:20:00,60,False
2016-05-01 17:28:00,41,False
2016-05-01 17:36:00,34,False
2016-05-01 17:44:00,34,False
2016-05-01 17:52:00,45,False
2016-05-01 18:00:00,23,False
2016-05-01 18:08:00,30,False
2016-05-01 18:16:00,11,False
2016-05-01 18:24:00,11,False
2016-05-01 18:32:00,19,False
2016-05-01 18:40:00,11,False
2016-05-01 18:48:00,19,False
2016-05-01 18:56:00,23,False
2016-05-01 19:04:00,8,False
2016-05-01 19:12:00,16,False
2016-05-01 19:20:00,12,False
2016-05-01 19:28:00,16,False
2016-05-01 19:36:00,8,False
2016-05-01 19:44:00,8,False
2016-05-01 19:52:00,12,False
2016-05-01 20:00:00,12,False
2016-05-08 11:04:00,9,False
2016-05-08 11:12:00,18,False
2016-05-08 11:20:00,27,False
2016-05-08 11:28:00,36,False
2016-05-08 11:36:00,18,False
2016-05-08 11:44:00,0,False
2016-05-08 11:52:00,9,False
2016-05-08 12:00:00,17,False
2016-05-08 12:08:00,26,False
2016-05-08 12:16:00,17,False
2016-05-08 12:24:00,42,False
2016-05-08 12:32:00,25,False
2016-05-08 12:40:00,25,False
2016-05-08 12:48:00,24,False
