date,Newcastle United Football Club,Newcastle,isPartial
2016-03-14 15:44:00,0,18,False
2016-03-14 15:52:00,0,17,False
2016-03-14 16:00:00,0,18,False
2016-03-14 16:08:00,0,18,False
2016-03-14 16:16:00,0,18,False
2016-03-14 16:24:00,0,18,False
2016-03-14 16:32:00,0,18,False
2016-03-14 16:40:00,0,19,False
2016-03-14 16:48:00,0,19,False
2016-03-14 16:56:00,0,19,False
2016-03-14 17:04:00,0,18,False
2016-03-14 17:12:00,0,19,False
2016-03-14 17:20:00,0,19,False
2016-03-14 17:28:00,0,20,False
2016-03-14 17:36:00,0,19,False
2016-03-14 17:44:00,0,20,False
2016-03-14 17:52:00,0,20,False
2016-03-14 18:00:00,0,21,False
2016-03-14 18:08:00,0,22,False
2016-03-14 18:16:00,0,23,False
2016-03-14 18:24:00,0,24,False
2016-03-14 18:32:00,0,25,False
2016-03-14 18:40:00,0,27,False
2016-03-14 18:48:00,0,28,False
2016-03-14 18:56:00,0,33,False
2016-03-14 19:04:00,0,34,False
2016-03-14 19:12:00,0,38,False
2016-03-14 19:20:00,0,37,False
2016-03-14 19:28:00,0,44,False
2016-03-14 19:36:00,0,47,False
2016-03-14 19:44:00,0,56,False
2016-03-14 19:52:00,0,72,False
2016-03-14 20:00:00,0,96,False
2016-03-14 20:08:00,0,87,False
2016-03-14 20:16:00,0,86,False
2016-03-14 20:24:00,0,96,False
2016-03-14 20:32:00,0,84,False
2016-03-14 20:40:00,0,83,False
2016-03-14 20:48:00,0,77,False
2016-03-14 20:56:00,0,86,False
2016-03-14 21:04:00,0,88,False
2016-03-14 21:12:00,0,94,False
2016-03-14 21:20:00,0,94,False
2016-03-14 21:28:00,0,98,False
2016-03-14 21:36:00,0,96,False
2016-03-14 21:44:00,0,100,False
2016-03-14 21:52:00,0,87,False
2016-03-14 22:00:00,0,80,False
2016-03-14 22:08:00,0,63,False
2016-03-14 22:16:00,0,57,False
2016-03-14 22:24:00,0,49,False
2016-03-14 22:32:00,0,46,False
2016-03-14 22:40:00,0,43,False
2016-03-14 22:48:00,0,40,False
2016-03-14 22:56:00,0,41,False
2016-03-20 01:04:00,0,14,False
2016-03-20 01:12:00,0,13,False
2016-03-20 01:20:00,0,13,False
2016-03-20 01:28:00,0,12,False
2016-03-20 01:36:00,0,12,False
2016-03-20 01:44:00,0,12,False
2016-03-20 01:52:00,0,13,False
2016-03-20 02:00:00,0,12,False
2016-03-20 02:08:00,0,10,False
2016-03-20 02:16:00,0,12,False
2016-03-20 02:24:00,0,11,False
2016-03-20 02:32:00,0,11,False
2016-03-20 02:40:00,0,12,False
2016-03-20 02:48:00,0,11,False
2016-03-20 02:56:00,0,11,False
2016-03-20 03:04:00,0,11,False
2016-03-20 03:12:00,0,13,False
2016-03-20 03:20:00,0,12,False
2016-03-20 03:28:00,0,12,False
2016-03-20 03:36:00,0,12,False
2016-03-20 03:44:00,0,12,False
2016-03-20 03:52:00,0,13,False
2016-03-20 04:00:00,0,13,False
2016-03-20 04:08:00,0,14,False
2016-03-20 04:16:00,0,13,False
2016-03-20 04:24:00,0,13,False
2016-03-20 04:32:00,0,14,False
2016-03-20 04:40:00,0,14,False
2016-03-20 04:48:00,0,14,False
2016-03-20 04:56:00,0,16,False
2016-03-20 05:04:00,0,15,False
2016-03-20 05:12:00,0,14,False
2016-03-20 05:20:00,0,16,False
2016-03-20 05:28:00,0,17,False
2016-03-20 05:36:00,0,16,False
2016-03-20 05:44:00,0,17,False
2016-03-20 05:52:00,0,16,False
2016-03-20 06:00:00,0,16,False
2016-03-20 06:08:00,0,16,False
2016-03-20 06:16:00,0,17,False
2016-03-20 06:24:00,0,17,False
2016-03-20 06:32:00,0,17,False
2016-03-20 06:40:00,0,18,False
2016-03-20 06:48:00,0,19,False
2016-03-20 06:56:00,0,20,False
2016-03-20 07:04:00,0,20,False
2016-03-20 07:12:00,0,21,False
2016-03-20 07:20:00,0,22,False
2016-03-20 07:28:00,0,24,False
2016-03-20 07:36:00,0,24,False
2016-03-20 07:44:00,0,24,False
2016-03-20 07:52:00,0,25,False
2016-03-20 08:00:00,0,25,False
2016-03-20 08:08:00,0,26,False
2016-03-20 08:16:00,0,26,False
2016-03-20 08:24:00,0,27,False
2016-03-20 08:32:00,0,29,False
2016-03-20 08:40:00,0,29,False
2016-03-20 08:48:00,0,29,False
2016-03-20 08:56:00,0,28,False
2016-03-20 09:04:00,0,30,False
2016-03-20 09:12:00,0,30,False
2016-03-20 09:20:00,0,29,False
2016-03-20 09:28:00,0,30,False
2016-03-20 09:36:00,0,30,False
2016-03-20 09:44:00,0,30,False
2016-03-20 09:52:00,0,31,False
2016-03-20 10:00:00,0,30,False
2016-03-20 10:08:00,0,31,False
2016-03-20 10:16:00,0,31,False
2016-03-20 10:24:00,0,32,False
2016-03-20 10:32:00,0,32,False
2016-03-20 10:40:00,0,33,False
2016-03-20 10:48:00,0,33,False
2016-03-20 10:56:00,0,31,False
2016-03-20 11:04:00,0,33,False
2016-03-20 11:12:00,0,31,False
2016-03-20 11:20:00,0,32,False
2016-03-20 11:28:00,0,33,False
2016-03-20 11:36:00,0,32,False
2016-03-20 11:44:00,0,32,False
2016-03-20 11:52:00,0,32,False
2016-03-20 12:00:00,0,36,False
2016-03-20 12:08:00,0,34,False
2016-03-20 12:16:00,0,39,False
2016-03-20 12:24:00,0,40,False
2016-03-20 12:32:00,0,42,False
2016-03-20 12:40:00,0,41,False
2016-03-20 12:48:00,0,42,False
2016-03-20 12:56:00,0,44,False
2016-03-20 13:04:00,0,50,False
2016-03-20 13:12:00,0,52,False
2016-03-20 13:20:00,0,61,False
2016-03-20 13:28:00,0,80,False
2016-03-20 13:36:00,0,77,False
2016-03-20 13:44:00,0,77,False
2016-03-20 13:52:00,0,72,False
2016-03-20 14:00:00,0,74,False
2016-03-20 14:08:00,0,76,False
2016-03-20 14:16:00,0,84,False
2016-03-20 14:24:00,0,70,False
2016-03-20 14:32:00,0,76,False
2016-03-20 14:40:00,0,81,False
2016-03-20 14:48:00,0,86,False
2016-03-20 14:56:00,0,85,False
2016-03-20 15:04:00,0,93,False
2016-03-20 15:12:00,0,95,False
2016-03-20 15:20:00,0,100,False
2016-03-20 15:28:00,0,78,False
2016-03-20 15:36:00,0,61,False
2016-03-20 15:44:00,0,50,False
2016-03-20 15:52:00,0,46,False
2016-03-20 16:00:00,0,42,False
2016-03-20 16:08:00,0,38,False
2016-03-20 16:16:00,0,36,False
2016-03-20 16:24:00,0,33,False
2016-03-20 16:32:00,0,31,False
2016-03-20 16:40:00,0,31,False
2016-03-20 16:48:00,0,30,False
2016-03-20 16:56:00,0,29,False
2016-03-20 17:04:00,0,27,False
2016-03-20 17:12:00,0,27,False
2016-03-20 17:20:00,0,26,False
2016-03-20 17:28:00,0,26,False
2016-03-20 17:36:00,0,25,False
2016-03-20 17:44:00,0,24,False
2016-03-20 17:52:00,0,25,False
2016-03-20 18:00:00,0,24,False
2016-03-20 18:08:00,0,22,False
2016-03-20 18:16:00,0,24,False
2016-03-20 18:24:00,0,22,False
2016-03-20 18:32:00,0,22,False
2016-03-20 18:40:00,0,23,False
2016-03-20 18:48:00,0,21,False
2016-03-20 18:56:00,0,23,False
2016-03-20 19:04:00,0,22,False
2016-03-20 19:12:00,0,22,False
2016-03-20 19:20:00,0,21,False
2016-03-20 19:28:00,0,22,False
2016-03-20 19:36:00,0,22,False
2016-03-20 19:44:00,0,21,False
2016-03-20 19:52:00,0,22,False
2016-03-20 20:00:00,0,23,False
2016-03-20 20:08:00,0,23,False
2016-03-20 20:16:00,0,23,False
2016-03-20 20:24:00,0,23,False
2016-03-20 20:32:00,0,23,False
2016-03-20 20:40:00,0,23,False
2016-03-20 20:48:00,0,24,False
2016-03-20 20:56:00,0,24,False
2016-03-20 21:04:00,0,24,False
2016-03-20 21:12:00,0,24,False
2016-03-20 21:20:00,0,25,False
2016-03-20 21:28:00,0,24,False
2016-03-20 21:36:00,0,23,False
2016-03-20 21:44:00,0,24,False
2016-03-20 21:52:00,0,24,False
2016-03-20 22:00:00,0,27,False
2016-03-20 22:08:00,0,25,False
2016-03-20 22:16:00,0,24,False
2016-03-20 22:24:00,0,24,False
2016-03-20 22:32:00,0,25,False
2016-03-20 22:40:00,0,23,False
2016-03-20 22:48:00,0,23,False
2016-03-20 22:56:00,0,24,False
2016-04-02 01:04:00,0,22,False
2016-04-02 01:12:00,0,24,False
2016-04-02 01:20:00,0,22,False
2016-04-02 01:28:00,0,23,False
2016-04-02 01:36:00,0,22,False
2016-04-02 01:44:00,0,21,False
2016-04-02 01:52:00,0,23,False
2016-04-02 02:00:00,0,20,False
2016-04-02 02:08:00,0,20,False
2016-04-02 02:16:00,0,19,False
2016-04-02 02:24:00,0,20,False
2016-04-02 02:32:00,0,22,False
2016-04-02 02:40:00,0,22,False
2016-04-02 02:48:00,0,20,False
2016-04-02 02:56:00,0,21,False
2016-04-02 03:04:00,0,21,False
2016-04-02 03:12:00,0,20,False
2016-04-02 03:20:00,0,22,False
2016-04-02 03:28:00,0,21,False
2016-04-02 03:36:00,0,21,False
2016-04-02 03:44:00,0,23,False
2016-04-02 03:52:00,0,21,False
2016-04-02 04:00:00,0,23,False
2016-04-02 04:08:00,0,23,False
2016-04-02 04:16:00,0,20,False
2016-04-02 04:24:00,0,22,False
2016-04-02 04:32:00,0,21,False
2016-04-02 04:40:00,0,23,False
2016-04-02 04:48:00,0,24,False
2016-04-02 04:56:00,0,26,False
2016-04-02 05:04:00,0,23,False
2016-04-02 05:12:00,0,25,False
2016-04-02 05:20:00,0,27,False
2016-04-02 05:28:00,0,28,False
2016-04-02 05:36:00,0,25,False
2016-04-02 05:44:00,0,31,False
2016-04-02 05:52:00,0,30,False
2016-04-02 06:00:00,0,28,False
2016-04-02 06:08:00,0,31,False
2016-04-02 06:16:00,0,31,False
2016-04-02 06:24:00,0,31,False
2016-04-02 06:32:00,0,32,False
2016-04-02 06:40:00,0,32,False
2016-04-02 06:48:00,0,33,False
2016-04-02 06:56:00,0,36,False
2016-04-02 07:04:00,0,34,False
2016-04-02 07:12:00,0,38,False
2016-04-02 07:20:00,0,39,False
2016-04-02 07:28:00,0,38,False
2016-04-02 07:36:00,0,38,False
2016-04-02 07:44:00,0,39,False
2016-04-02 07:52:00,0,40,False
2016-04-02 08:00:00,0,40,False
2016-04-02 08:08:00,0,43,False
2016-04-02 08:16:00,0,43,False
2016-04-02 08:24:00,0,44,False
2016-04-02 08:32:00,0,44,False
2016-04-02 08:40:00,0,45,False
2016-04-02 08:48:00,0,48,False
2016-04-02 08:56:00,0,46,False
2016-04-02 09:04:00,0,47,False
2016-04-02 09:12:00,0,49,False
2016-04-02 09:20:00,0,48,False
2016-04-02 09:28:00,0,49,False
2016-04-02 09:36:00,0,49,False
2016-04-02 09:44:00,0,51,False
2016-04-02 09:52:00,0,49,False
2016-04-02 10:00:00,0,48,False
2016-04-02 10:08:00,0,47,False
2016-04-02 10:16:00,0,50,False
2016-04-02 10:24:00,0,48,False
2016-04-02 10:32:00,0,51,False
2016-04-02 10:40:00,0,46,False
2016-04-02 10:48:00,0,46,False
2016-04-02 10:56:00,0,46,False
2016-04-02 11:04:00,0,47,False
2016-04-02 11:12:00,0,45,False
2016-04-02 11:20:00,0,44,False
2016-04-02 11:28:00,0,45,False
2016-04-02 11:36:00,0,41,False
2016-04-02 11:44:00,0,44,False
2016-04-02 11:52:00,0,40,False
2016-04-02 12:00:00,0,40,False
2016-04-02 12:08:00,0,42,False
2016-04-02 12:16:00,0,39,False
2016-04-02 12:24:00,0,42,False
2016-04-02 12:32:00,0,41,False
2016-04-02 12:40:00,0,41,False
2016-04-02 12:48:00,0,41,False
2016-04-02 12:56:00,0,41,False
2016-04-02 13:04:00,0,44,False
2016-04-02 13:12:00,0,42,False
2016-04-02 13:20:00,0,40,False
2016-04-02 13:28:00,0,43,False
2016-04-02 13:36:00,0,47,False
2016-04-02 13:44:00,0,53,False
2016-04-02 13:52:00,0,66,False
2016-04-02 14:00:00,0,74,False
2016-04-02 14:08:00,0,65,False
2016-04-02 14:16:00,0,64,False
2016-04-02 14:24:00,0,62,False
2016-04-02 14:32:00,0,62,False
2016-04-02 14:40:00,0,60,False
2016-04-02 14:48:00,0,70,False
2016-04-02 14:56:00,0,67,False
2016-04-02 15:04:00,0,67,False
2016-04-02 15:12:00,0,72,False
2016-04-02 15:20:00,0,69,False
2016-04-02 15:28:00,0,82,False
2016-04-02 15:36:00,0,75,False
2016-04-02 15:44:00,0,84,False
2016-04-02 15:52:00,0,100,False
2016-04-02 16:00:00,0,78,False
2016-04-02 16:08:00,0,66,False
2016-04-02 16:16:00,0,60,False
2016-04-02 16:24:00,0,52,False
2016-04-02 16:32:00,0,50,False
2016-04-02 16:40:00,0,48,False
2016-04-02 16:48:00,0,49,False
2016-04-02 16:56:00,0,45,False
2016-04-02 17:04:00,0,43,False
2016-04-02 17:12:00,0,42,False
2016-04-02 17:20:00,0,43,False
2016-04-02 17:28:00,0,39,False
2016-04-02 17:36:00,0,40,False
2016-04-02 17:44:00,0,36,False
2016-04-02 17:52:00,0,39,False
2016-04-02 18:00:00,0,33,False
2016-04-02 18:08:00,0,32,False
2016-04-02 18:16:00,0,36,False
2016-04-02 18:24:00,0,35,False
2016-04-02 18:32:00,0,33,False
2016-04-02 18:40:00,0,33,False
2016-04-02 18:48:00,0,34,False
2016-04-02 18:56:00,0,35,False
2016-04-02 19:04:00,0,35,False
2016-04-02 19:12:00,0,36,False
2016-04-02 19:20:00,0,33,False
2016-04-02 19:28:00,0,34,False
2016-04-02 19:36:00,0,34,False
2016-04-02 19:44:00,0,30,False
2016-04-02 19:52:00,0,32,False
2016-04-02 20:00:00,0,36,False
2016-04-02 20:08:00,0,37,False
2016-04-02 20:16:00,0,36,False
2016-04-02 20:24:00,0,36,False
2016-04-02 20:32:00,0,38,False
2016-04-02 20:40:00,0,36,False
2016-04-02 20:48:00,0,36,False
2016-04-02 20:56:00,0,38,False
2016-04-02 21:04:00,0,38,False
2016-04-02 21:12:00,0,39,False
2016-04-02 21:20:00,0,40,False
2016-04-02 21:28:00,0,48,False
2016-04-02 21:36:00,0,47,False
2016-04-02 21:44:00,0,44,False
2016-04-02 21:52:00,0,38,False
2016-04-02 22:00:00,0,41,False
2016-04-02 22:08:00,0,42,False
2016-04-02 22:16:00,0,40,False
2016-04-02 22:24:00,0,47,False
2016-04-02 22:32:00,0,41,False
2016-04-02 22:40:00,0,39,False
2016-04-02 22:48:00,0,37,False
2016-04-02 22:56:00,0,37,False
2016-04-09 01:04:00,0,35,False
2016-04-09 01:12:00,0,32,False
2016-04-09 01:20:00,0,35,False
2016-04-09 01:28:00,0,32,False
2016-04-09 01:36:00,0,34,False
2016-04-09 01:44:00,0,35,False
2016-04-09 01:52:00,0,35,False
2016-04-09 02:00:00,0,33,False
2016-04-09 02:08:00,0,34,False
2016-04-09 02:16:00,0,30,False
2016-04-09 02:24:00,0,35,False
2016-04-09 02:32:00,0,33,False
2016-04-09 02:40:00,0,32,False
2016-04-09 02:48:00,0,33,False
2016-04-09 02:56:00,0,33,False
2016-04-09 03:04:00,0,36,False
2016-04-09 03:12:00,0,31,False
2016-04-09 03:20:00,0,32,False
2016-04-09 03:28:00,0,33,False
2016-04-09 03:36:00,0,30,False
2016-04-09 03:44:00,0,33,False
2016-04-09 03:52:00,0,34,False
2016-04-09 04:00:00,0,38,False
2016-04-09 04:08:00,0,32,False
2016-04-09 04:16:00,0,38,False
2016-04-09 04:24:00,0,35,False
2016-04-09 04:32:00,0,33,False
2016-04-09 04:40:00,0,34,False
2016-04-09 04:48:00,0,38,False
2016-04-09 04:56:00,0,37,False
2016-04-09 05:04:00,0,38,False
2016-04-09 05:12:00,0,39,False
2016-04-09 05:20:00,0,36,False
2016-04-09 05:28:00,0,43,False
2016-04-09 05:36:00,0,41,False
2016-04-09 05:44:00,0,41,False
2016-04-09 05:52:00,0,42,False
2016-04-09 06:00:00,0,46,False
2016-04-09 06:08:00,0,44,False
2016-04-09 06:16:00,0,48,False
2016-04-09 06:24:00,0,48,False
2016-04-09 06:32:00,0,58,False
2016-04-09 06:40:00,0,51,False
2016-04-09 06:48:00,0,52,False
2016-04-09 06:56:00,0,57,False
2016-04-09 07:04:00,0,60,False
2016-04-09 07:12:00,0,56,False
2016-04-09 07:20:00,0,59,False
2016-04-09 07:28:00,0,62,False
2016-04-09 07:36:00,0,57,False
2016-04-09 07:44:00,0,66,False
2016-04-09 07:52:00,0,62,False
2016-04-09 08:00:00,0,62,False
2016-04-09 08:08:00,0,64,False
2016-04-09 08:16:00,0,70,False
2016-04-09 08:24:00,0,68,False
2016-04-09 08:32:00,0,69,False
2016-04-09 08:40:00,0,71,False
2016-04-09 08:48:00,0,68,False
2016-04-09 08:56:00,0,68,False
2016-04-09 09:04:00,0,69,False
2016-04-09 09:12:00,0,71,False
2016-04-09 09:20:00,0,71,False
2016-04-09 09:28:00,0,67,False
2016-04-09 09:36:00,0,66,False
2016-04-09 09:44:00,0,74,False
2016-04-09 09:52:00,0,67,False
2016-04-09 10:00:00,0,73,False
2016-04-09 10:08:00,0,70,False
2016-04-09 10:16:00,0,70,False
2016-04-09 10:24:00,0,71,False
2016-04-09 10:32:00,0,68,False
2016-04-09 10:40:00,0,69,False
2016-04-09 10:48:00,0,62,False
2016-04-09 10:56:00,0,66,False
2016-04-09 11:04:00,0,62,False
2016-04-09 11:12:00,0,63,False
2016-04-09 11:20:00,0,59,False
2016-04-09 11:28:00,0,64,False
2016-04-09 11:36:00,0,62,False
2016-04-09 11:44:00,0,62,False
2016-04-09 11:52:00,0,54,False
2016-04-09 12:00:00,0,61,False
2016-04-09 12:08:00,0,58,False
2016-04-09 12:16:00,0,58,False
2016-04-09 12:24:00,0,59,False
2016-04-09 12:32:00,0,56,False
2016-04-09 12:40:00,0,57,False
2016-04-09 12:48:00,0,53,False
2016-04-09 12:56:00,0,57,False
2016-04-09 13:04:00,0,52,False
2016-04-09 13:12:00,0,55,False
2016-04-09 13:20:00,0,53,False
2016-04-09 13:28:00,0,58,False
2016-04-09 13:36:00,0,67,False
2016-04-09 13:44:00,0,74,False
2016-04-09 13:52:00,0,80,False
2016-04-09 14:00:00,0,100,False
2016-04-09 14:08:00,0,93,False
2016-04-09 14:16:00,0,89,False
2016-04-09 14:24:00,0,81,False
2016-04-09 14:32:00,0,87,False
2016-04-09 14:40:00,0,87,False
2016-04-09 14:48:00,0,83,False
2016-04-09 14:56:00,0,78,False
2016-04-09 15:04:00,0,77,False
2016-04-09 15:12:00,0,92,False
2016-04-09 15:20:00,0,86,False
2016-04-09 15:28:00,0,83,False
2016-04-09 15:36:00,0,87,False
2016-04-09 15:44:00,0,81,False
2016-04-09 15:52:00,0,88,False
2016-04-09 16:00:00,0,75,False
2016-04-09 16:08:00,0,62,False
2016-04-09 16:16:00,0,56,False
2016-04-09 16:24:00,0,50,False
2016-04-09 16:32:00,0,56,False
2016-04-09 16:40:00,0,59,False
2016-04-09 16:48:00,0,56,False
2016-04-09 16:56:00,0,56,False
2016-04-09 17:04:00,0,53,False
2016-04-09 17:12:00,0,56,False
2016-04-09 17:20:00,0,53,False
2016-04-09 17:28:00,0,49,False
2016-04-09 17:36:00,0,52,False
2016-04-09 17:44:00,0,47,False
2016-04-09 17:52:00,0,47,False
2016-04-09 18:00:00,0,48,False
2016-04-09 18:08:00,0,43,False
2016-04-09 18:16:00,0,46,False
2016-04-09 18:24:00,0,47,False
2016-04-09 18:32:00,0,46,False
2016-04-09 18:40:00,0,45,False
2016-04-09 18:48:00,0,47,False
2016-04-09 18:56:00,0,43,False
2016-04-09 19:04:00,0,46,False
2016-04-09 19:12:00,0,42,False
2016-04-09 19:20:00,0,46,False
2016-04-09 19:28:00,0,45,False
2016-04-09 19:36:00,0,45,False
2016-04-09 19:44:00,0,47,False
2016-04-09 19:52:00,0,45,False
2016-04-09 20:00:00,0,48,False
2016-04-09 20:08:00,0,47,False
2016-04-09 20:16:00,0,46,False
2016-04-09 20:24:00,0,47,False
2016-04-09 20:32:00,0,50,False
2016-04-09 20:40:00,0,52,False
2016-04-09 20:48:00,0,51,False
2016-04-09 20:56:00,0,56,False
2016-04-09 21:04:00,0,50,False
2016-04-09 21:12:00,0,53,False
2016-04-09 21:20:00,0,53,False
2016-04-09 21:28:00,0,51,False
2016-04-09 21:36:00,0,54,False
2016-04-09 21:44:00,0,59,False
2016-04-09 21:52:00,0,62,False
2016-04-09 22:00:00,0,67,False
2016-04-09 22:08:00,0,52,False
2016-04-09 22:16:00,0,54,False
2016-04-09 22:24:00,0,53,False
2016-04-09 22:32:00,0,51,False
2016-04-09 22:40:00,0,56,False
2016-04-09 22:48:00,0,51,False
2016-04-09 22:56:00,0,50,False
2016-04-16 01:04:00,0,21,False
2016-04-16 01:12:00,0,20,False
2016-04-16 01:20:00,0,20,False
2016-04-16 01:28:00,0,20,False
2016-04-16 01:36:00,0,18,False
2016-04-16 01:44:00,0,18,False
2016-04-16 01:52:00,0,18,False
2016-04-16 02:00:00,0,20,False
2016-04-16 02:08:00,0,17,False
2016-04-16 02:16:00,0,17,False
2016-04-16 02:24:00,0,18,False
2016-04-16 02:32:00,0,18,False
2016-04-16 02:40:00,0,18,False
2016-04-16 02:48:00,0,20,False
2016-04-16 02:56:00,0,17,False
2016-04-16 03:04:00,0,18,False
2016-04-16 03:12:00,0,18,False
2016-04-16 03:20:00,0,18,False
2016-04-16 03:28:00,0,19,False
2016-04-16 03:36:00,0,21,False
2016-04-16 03:44:00,0,19,False
2016-04-16 03:52:00,0,18,False
2016-04-16 04:00:00,0,19,False
2016-04-16 04:08:00,0,20,False
2016-04-16 04:16:00,0,20,False
2016-04-16 04:24:00,0,19,False
2016-04-16 04:32:00,0,22,False
2016-04-16 04:40:00,0,20,False
2016-04-16 04:48:00,0,22,False
2016-04-16 04:56:00,0,21,False
2016-04-16 05:04:00,0,21,False
2016-04-16 05:12:00,0,25,False
2016-04-16 05:20:00,0,23,False
2016-04-16 05:28:00,0,23,False
2016-04-16 05:36:00,0,25,False
2016-04-16 05:44:00,0,27,False
2016-04-16 05:52:00,0,30,False
2016-04-16 06:00:00,0,28,False
2016-04-16 06:08:00,0,28,False
2016-04-16 06:16:00,0,32,False
2016-04-16 06:24:00,0,32,False
2016-04-16 06:32:00,0,32,False
2016-04-16 06:40:00,0,36,False
2016-04-16 06:48:00,0,34,False
2016-04-16 06:56:00,0,38,False
2016-04-16 07:04:00,0,39,False
2016-04-16 07:12:00,0,38,False
2016-04-16 07:20:00,0,40,False
2016-04-16 07:28:00,0,41,False
2016-04-16 07:36:00,0,39,False
2016-04-16 07:44:00,0,41,False
2016-04-16 07:52:00,0,43,False
2016-04-16 08:00:00,0,44,False
2016-04-16 08:08:00,0,42,False
2016-04-16 08:16:00,0,46,False
2016-04-16 08:24:00,0,44,False
2016-04-16 08:32:00,0,44,False
2016-04-16 08:40:00,0,43,False
2016-04-16 08:48:00,0,44,False
2016-04-16 08:56:00,0,45,False
2016-04-16 09:04:00,0,44,False
2016-04-16 09:12:00,0,45,False
2016-04-16 09:20:00,0,45,False
2016-04-16 09:28:00,0,47,False
2016-04-16 09:36:00,0,45,False
2016-04-16 09:44:00,0,49,False
2016-04-16 09:52:00,0,49,False
2016-04-16 10:00:00,0,49,False
2016-04-16 10:08:00,0,46,False
2016-04-16 10:16:00,0,48,False
2016-04-16 10:24:00,0,46,False
2016-04-16 10:32:00,0,44,False
2016-04-16 10:40:00,0,45,False
2016-04-16 10:48:00,0,46,False
2016-04-16 10:56:00,0,49,False
2016-04-16 11:04:00,0,46,False
2016-04-16 11:12:00,0,44,False
2016-04-16 11:20:00,0,46,False
2016-04-16 11:28:00,0,48,False
2016-04-16 11:36:00,0,44,False
2016-04-16 11:44:00,0,41,False
2016-04-16 11:52:00,0,42,False
2016-04-16 12:00:00,0,44,False
2016-04-16 12:08:00,0,42,False
2016-04-16 12:16:00,0,43,False
2016-04-16 12:24:00,0,41,False
2016-04-16 12:32:00,0,44,False
2016-04-16 12:40:00,0,44,False
2016-04-16 12:48:00,0,41,False
2016-04-16 12:56:00,0,43,False
2016-04-16 13:04:00,0,43,False
2016-04-16 13:12:00,0,44,False
2016-04-16 13:20:00,0,43,False
2016-04-16 13:28:00,0,45,False
2016-04-16 13:36:00,0,50,False
2016-04-16 13:44:00,0,50,False
2016-04-16 13:52:00,0,55,False
2016-04-16 14:00:00,0,63,False
2016-04-16 14:08:00,0,63,False
2016-04-16 14:16:00,0,65,False
2016-04-16 14:24:00,0,63,False
2016-04-16 14:32:00,0,65,False
2016-04-16 14:40:00,0,77,False
2016-04-16 14:48:00,0,71,False
2016-04-16 14:56:00,0,66,False
2016-04-16 15:04:00,0,70,False
2016-04-16 15:12:00,0,73,False
2016-04-16 15:20:00,0,76,False
2016-04-16 15:28:00,0,76,False
2016-04-16 15:36:00,0,89,False
2016-04-16 15:44:00,0,95,False
2016-04-16 15:52:00,0,100,False
2016-04-16 16:00:00,0,78,False
2016-04-16 16:08:00,0,66,False
2016-04-16 16:16:00,0,57,False
2016-04-16 16:24:00,0,54,False
2016-04-16 16:32:00,0,49,False
2016-04-16 16:40:00,0,48,False
2016-04-16 16:48:00,0,46,False
2016-04-16 16:56:00,0,45,False
2016-04-16 17:04:00,0,41,False
2016-04-16 17:12:00,0,45,False
2016-04-16 17:20:00,0,40,False
2016-04-16 17:28:00,0,42,False
2016-04-16 17:36:00,0,38,False
2016-04-16 17:44:00,0,38,False
2016-04-16 17:52:00,0,38,False
2016-04-16 18:00:00,0,36,False
2016-04-16 18:08:00,0,38,False
2016-04-16 18:16:00,0,36,False
2016-04-16 18:24:00,0,36,False
2016-04-16 18:32:00,0,35,False
2016-04-16 18:40:00,0,34,False
2016-04-16 18:48:00,0,34,False
2016-04-16 18:56:00,0,35,False
2016-04-16 19:04:00,0,31,False
2016-04-16 19:12:00,0,31,False
2016-04-16 19:20:00,0,35,False
2016-04-16 19:28:00,0,32,False
2016-04-16 19:36:00,0,32,False
2016-04-16 19:44:00,0,32,False
2016-04-16 19:52:00,0,33,False
2016-04-16 20:00:00,0,30,False
2016-04-16 20:08:00,0,34,False
2016-04-16 20:16:00,0,33,False
2016-04-16 20:24:00,0,34,False
2016-04-16 20:32:00,0,36,False
2016-04-16 20:40:00,0,37,False
2016-04-16 20:48:00,0,34,False
2016-04-16 20:56:00,0,35,False
2016-04-16 21:04:00,0,38,False
2016-04-16 21:12:00,0,37,False
2016-04-16 21:20:00,0,37,False
2016-04-16 21:28:00,0,39,False
2016-04-16 21:36:00,0,44,False
2016-04-16 21:44:00,0,56,False
2016-04-16 21:52:00,0,59,False
2016-04-16 22:00:00,0,44,False
2016-04-16 22:08:00,0,40,False
2016-04-16 22:16:00,0,39,False
2016-04-16 22:24:00,0,37,False
2016-04-16 22:32:00,0,37,False
2016-04-16 22:40:00,0,41,False
2016-04-16 22:48:00,0,37,False
2016-04-16 22:56:00,0,33,False
2016-04-19 01:04:00,0,13,False
2016-04-19 01:12:00,0,14,False
2016-04-19 01:20:00,0,13,False
2016-04-19 01:28:00,0,13,False
2016-04-19 01:36:00,0,12,False
2016-04-19 01:44:00,0,13,False
2016-04-19 01:52:00,0,12,False
2016-04-19 02:00:00,0,12,False
2016-04-19 02:08:00,0,13,False
2016-04-19 02:16:00,0,14,False
2016-04-19 02:24:00,0,13,False
2016-04-19 02:32:00,0,13,False
2016-04-19 02:40:00,0,13,False
2016-04-19 02:48:00,0,13,False
2016-04-19 02:56:00,0,14,False
2016-04-19 03:04:00,0,14,False
2016-04-19 03:12:00,0,13,False
2016-04-19 03:20:00,0,14,False
2016-04-19 03:28:00,0,13,False
2016-04-19 03:36:00,0,13,False
